仓库信息,平均温度,粮情时间
18仓,22.100000381469727,2015-10-25
18仓,22.100000381469727,2015-10-26
18仓,22.0,2015-10-27
18仓,21.649999618530273,2015-10-28
18仓,21.299999237060547,2015-10-29
18仓,21.049999237060547,2015-10-30
18仓,22.849998474121094,2015-10-31
18仓,22.049999237060547,2015-11-01
18仓,24.049999237060547,2015-11-02
18仓,21.349998474121094,2015-11-03
18仓,21.900001525878906,2015-11-04
18仓,21.75,2015-11-05
18仓,21.5,2015-11-06
18仓,22.299999237060547,2015-11-07
18仓,21.450000762939453,2015-11-09
18仓,21.899999618530273,2015-11-10
18仓,22.049999237060547,2015-11-11
18仓,26.049999237060547,2015-11-12
18仓,24.899999618530273,2015-11-13
18仓,24.400001525878906,2015-11-14
18仓,26.950000762939453,2015-11-15
18仓,24.75,2015-11-16
18仓,23.5,2015-11-17
18仓,23.75,2015-11-18
18仓,22.400001525878906,2015-11-19
18仓,22.25,2015-11-20
18仓,23.299999237060547,2015-11-21
18仓,21.75,2015-11-22
18仓,20.950000762939453,2015-11-23
18仓,20.049999237060547,2015-11-24
18仓,19.0,2015-11-25
18仓,17.5,2015-11-26
18仓,16.049999237060547,2015-11-27
18仓,20.099998474121094,2015-11-28
18仓,19.450000762939453,2015-11-29
18仓,18.450000762939453,2015-11-30
18仓,16.799999237060547,2015-12-01
18仓,16.0,2015-12-02
18仓,15.899999618530273,2015-12-03
18仓,15.100000381469727,2015-12-04
18仓,12.050000190734863,2015-12-06
18仓,10.699999809265137,2015-12-07
18仓,9.050000190734863,2015-12-08
18仓,8.299999237060547,2015-12-09
18仓,8.350000381469727,2015-12-10
18仓,8.5,2015-12-12
18仓,8.449999809265137,2015-12-13
18仓,8.25,2015-12-14
18仓,8.0,2015-12-15
18仓,7.900000095367432,2015-12-16
18仓,7.449999809265137,2015-12-17
18仓,7.099999904632568,2015-12-18
18仓,6.75,2015-12-19
18仓,6.449999809265137,2015-12-20
18仓,6.300000190734863,2015-12-21
18仓,6.300000190734863,2015-12-22
18仓,6.300000190734863,2015-12-23
18仓,6.449999809265137,2015-12-24
18仓,6.5,2015-12-25
18仓,6.5,2015-12-26
18仓,6.699999809265137,2015-12-27
18仓,6.800000190734863,2015-12-28
18仓,6.699999809265137,2015-12-29
18仓,6.449999809265137,2015-12-30
18仓,6.980208396911621,2015-12-31
18仓,6.917361259460449,2016-01-01
18仓,6.821875095367432,2016-01-02
18仓,7.034027576446533,2016-01-03
18仓,7.050000190734863,2016-01-04
18仓,7.349999904632568,2016-01-05
18仓,7.550000190734863,2016-01-06
18仓,7.550000190734863,2016-01-07
18仓,7.400000095367432,2016-01-08
18仓,6.949999809265137,2016-01-10
18仓,6.75,2016-01-11
18仓,6.699999809265137,2016-01-12
18仓,6.300000190734863,2016-01-13
18仓,5.849999904632568,2016-01-14
18仓,5.300000190734863,2016-01-17
18仓,5.399999618530273,2016-01-18
18仓,5.300000190734863,2016-01-19
18仓,5.25,2016-01-20
18仓,5.150000095367432,2016-01-21
18仓,5.0,2016-01-22
18仓,4.849999904632568,2016-01-23
18仓,4.300000190734863,2016-01-24
18仓,3.5,2016-01-25
18仓,2.9000000953674316,2016-01-26
18仓,2.549999952316284,2016-01-27
18仓,2.5999999046325684,2016-01-28
18仓,2.9000000953674316,2016-01-29
18仓,3.200000047683716,2016-01-30
18仓,3.299999952316284,2016-02-01
18仓,3.1500000953674316,2016-02-02
18仓,3.1500000953674316,2016-02-03
18仓,3.299999952316284,2016-02-04
18仓,3.5,2016-02-05
18仓,3.6500000953674316,2016-02-06
18仓,3.700000047683716,2016-02-07
18仓,3.6999998092651367,2016-02-08
18仓,6.600000381469727,2016-02-14
18仓,6.300000190734863,2016-02-15
18仓,5.900000095367432,2016-02-16
18仓,6.0,2016-02-17
18仓,6.099999904632568,2016-02-18
18仓,6.650000095367432,2016-02-19
18仓,6.900000095367432,2016-02-20
18仓,7.0,2016-02-21
18仓,7.050000190734863,2016-02-22
18仓,7.149999618530273,2016-02-23
18仓,7.149999618530273,2016-02-24
18仓,7.099999904632568,2016-02-25
18仓,7.25,2016-02-26
18仓,7.5,2016-02-28
18仓,7.949999809265137,2016-03-01
18仓,8.050000190734863,2016-03-02
18仓,8.299999237060547,2016-03-03
18仓,8.75,2016-03-04
18仓,9.25,2016-03-05
18仓,9.649999618530273,2016-03-06
18仓,9.899999618530273,2016-03-07
18仓,10.149999618530273,2016-03-08
18仓,9.850000381469727,2016-03-09
18仓,9.700000762939453,2016-03-10
18仓,9.5,2016-03-11
18仓,9.350000381469727,2016-03-12
18仓,9.299999237060547,2016-03-13
18仓,9.5,2016-03-14
18仓,9.699999809265137,2016-03-15
18仓,9.800000190734863,2016-03-16
18仓,9.800000190734863,2016-03-17
18仓,10.049999237060547,2016-03-18
18仓,10.350000381469727,2016-03-19
18仓,10.75,2016-03-20
18仓,11.100000381469727,2016-03-21
18仓,11.25,2016-03-22
18仓,11.5,2016-03-23
18仓,11.600000381469727,2016-03-24
18仓,11.649999618530273,2016-03-25
18仓,11.649999618530273,2016-03-26
18仓,11.699999809265137,2016-03-28
18仓,11.800000190734863,2016-03-29
18仓,12.149999618530273,2016-03-30
18仓,12.649999618530273,2016-03-31
18仓,13.300000190734863,2016-04-01
18仓,13.699999809265137,2016-04-02
18仓,14.300000190734863,2016-04-03
18仓,14.350000381469727,2016-04-04
18仓,14.199999809265137,2016-04-05
18仓,14.149999618530273,2016-04-07
18仓,14.0,2016-04-08
18仓,14.25,2016-04-09
18仓,15.200000762939453,2016-04-11
18仓,15.65000057220459,2016-04-12
18仓,15.800000190734863,2016-04-13
18仓,16.299999237060547,2016-04-14
18仓,16.700000762939453,2016-04-15
18仓,17.200000762939453,2016-04-16
18仓,17.399999618530273,2016-04-17
18仓,17.100000381469727,2016-04-18
18仓,16.900001525878906,2016-04-19
18仓,17.149999618530273,2016-04-20
18仓,17.25,2016-04-21
18仓,17.299999237060547,2016-04-22
18仓,17.600000381469727,2016-04-23
18仓,17.950000762939453,2016-04-24
18仓,18.0,2016-04-25
18仓,18.0,2016-04-26
18仓,18.049999237060547,2016-04-27
18仓,17.850000381469727,2016-04-28
18仓,18.0,2016-04-30
18仓,18.900001525878906,2016-05-02
18仓,19.450000762939453,2016-05-03
18仓,19.450000762939453,2016-05-04
18仓,19.600000381469727,2016-05-05
18仓,20.200000762939453,2016-05-06
18仓,20.700000762939453,2016-05-07
18仓,20.700000762939453,2016-05-08
18仓,85.0,2016-05-09
18仓,20.149999618530273,2016-05-10
18仓,19.850000381469727,2016-05-11
18仓,19.850000381469727,2016-05-12
18仓,20.799999237060547,2016-05-31
18仓,20.950000762939453,2016-06-01
18仓,20.649999618530273,2016-06-02
18仓,20.100000381469727,2016-06-03
18仓,19.799999237060547,2016-06-04
18仓,19.150001525878906,2016-06-05
18仓,18.899999618530273,2016-06-06
18仓,18.799999237060547,2016-06-07
18仓,18.700000762939453,2016-06-08
18仓,18.899999618530273,2016-06-09
18仓,18.849998474121094,2016-06-10
18仓,18.950000762939453,2016-06-11
18仓,19.100000381469727,2016-06-12
18仓,19.400001525878906,2016-06-13
18仓,19.850000381469727,2016-06-14
18仓,20.450000762939453,2016-06-15
18仓,20.700000762939453,2016-06-16
18仓,20.299999237060547,2016-06-17
18仓,20.0,2016-06-18
18仓,20.100000381469727,2016-06-19
18仓,20.5,2016-06-20
18仓,21.700000762939453,2016-07-06
18仓,21.799999237060547,2016-07-07
18仓,21.100000381469727,2016-07-08
18仓,20.950000762939453,2016-07-09
18仓,20.75,2016-07-10
18仓,20.700000762939453,2016-07-11
18仓,20.549999237060547,2016-07-12
18仓,20.799999237060547,2016-07-13
18仓,21.0,2016-07-14
18仓,21.100000381469727,2016-07-15
18仓,21.200000762939453,2016-07-16
18仓,21.200000762939453,2016-07-17
18仓,21.450000762939453,2016-07-18
18仓,21.899999618530273,2016-07-19
18仓,22.0,2016-07-20
18仓,22.400001525878906,2016-07-21
18仓,23.549999237060547,2016-07-22
18仓,23.600000381469727,2016-07-23
18仓,23.899999618530273,2016-07-24
18仓,24.799999237060547,2016-07-25
18仓,25.25,2016-07-26
18仓,24.450000762939453,2016-07-27
18仓,24.5,2016-07-28
18仓,23.850000381469727,2016-07-29
18仓,23.700000762939453,2016-07-30
18仓,24.450000762939453,2016-07-31
18仓,24.549999237060547,2016-08-01
18仓,24.849998474121094,2016-08-02
18仓,24.799999237060547,2016-08-03
18仓,24.649999618530273,2016-08-04
18仓,24.25,2016-08-05
18仓,24.100000381469727,2016-08-06
18仓,24.049999237060547,2016-08-07
18仓,24.450000762939453,2016-08-08
18仓,24.649999618530273,2016-08-09
18仓,25.0,2016-08-10
18仓,25.350000381469727,2016-08-11
18仓,25.649999618530273,2016-08-12
18仓,26.25,2016-08-13
18仓,26.700000762939453,2016-08-14
18仓,27.399999618530273,2016-08-15
18仓,26.799999237060547,2016-08-16
18仓,26.25,2016-08-17
18仓,25.5,2016-08-18
18仓,25.25,2016-08-19
18仓,25.049999237060547,2016-08-20
18仓,24.75,2016-08-21
18仓,24.5,2016-08-22
18仓,24.25,2016-08-23
18仓,24.049999237060547,2016-08-24
18仓,23.799999237060547,2016-08-25
18仓,23.649999618530273,2016-08-26
18仓,23.0,2016-08-27
18仓,22.5,2016-08-28
18仓,22.350000381469727,2016-08-29
18仓,22.5,2016-08-30
18仓,23.200000762939453,2016-08-31
18仓,85.0,2016-09-01
18仓,85.0,2016-09-02
18仓,85.0,2016-09-03
18仓,85.0,2016-09-04
18仓,85.0,2016-09-05
18仓,18.17395782470703,2016-09-06
18仓,21.495426177978516,2016-09-07
18仓,21.456707000732422,2016-09-08
18仓,21.302743911743164,2016-09-09
18仓,21.378658294677734,2016-09-10
18仓,21.771644592285156,2016-09-11
18仓,21.871952056884766,2016-09-12
18仓,26.333654403686523,2016-09-14
18仓,26.931730270385742,2016-09-15
18仓,25.431411743164062,2016-09-18
18仓,25.141345977783203,2016-09-19
18仓,24.65448760986328,2016-09-20
18仓,24.547435760498047,2016-09-21
18仓,24.239423751831055,2016-09-22
18仓,23.925960540771484,2016-09-23
18仓,23.902244567871094,2016-09-24
18仓,24.032691955566406,2016-09-25
18仓,24.211538314819336,2016-09-26
18仓,9.71743392944336,2017-01-03
18仓,8.612500190734863,2017-01-04
18仓,9.851282119750977,2017-01-05
18仓,9.847436904907227,2017-01-06
18仓,9.849039077758789,2017-01-07
18仓,9.8054838180542,2017-01-09
18仓,7.727243423461914,2017-01-10
18仓,6.629166603088379,2017-01-11
18仓,7.850000381469727,2017-01-12
18仓,5.5,2017-01-13
18仓,2.75,2017-01-16
18仓,2.950000047683716,2017-01-17
18仓,4.349999904632568,2017-01-18
18仓,4.449999809265137,2017-01-19
18仓,3.4000000953674316,2017-01-20
18仓,1.0,2017-01-23
18仓,0.2022435963153839,2017-01-24
18仓,2.0,2017-01-25
18仓,3.950000047683716,2017-01-26
18仓,6.0,2017-01-27
18仓,6.550000190734863,2017-01-28
18仓,6.350000381469727,2017-01-30
18仓,5.800000190734863,2017-01-31
18仓,5.300000190734863,2017-02-01
18仓,4.800000190734863,2017-02-03
18仓,4.849999904632568,2017-02-04
18仓,5.449999809265137,2017-02-06
18仓,5.599999904632568,2017-02-07
18仓,5.599999904632568,2017-02-08
18仓,5.150000095367432,2017-02-09
18仓,4.800000190734863,2017-02-10
18仓,4.650000095367432,2017-02-11
18仓,4.699999809265137,2017-02-12
18仓,5.0,2017-02-13
18仓,5.5,2017-02-14
18仓,6.0,2017-02-15
18仓,6.650000095367432,2017-02-16
18仓,7.300000190734863,2017-02-17
18仓,8.100000381469727,2017-02-20
18仓,8.149999618530273,2017-02-21
18仓,7.799999713897705,2017-02-22
18仓,7.199999809265137,2017-02-23
18仓,6.800000190734863,2017-02-25
18仓,7.050000190734863,2017-02-26
18仓,7.5,2017-02-27
18仓,7.850000381469727,2017-02-28
18仓,8.350000381469727,2017-03-01
18仓,8.699999809265137,2017-03-02
18仓,8.699999809265137,2017-03-03
18仓,9.350000381469727,2017-03-06
18仓,9.350000381469727,2017-03-07
18仓,9.450000762939453,2017-03-08
18仓,9.450000762939453,2017-03-09
18仓,9.549999237060547,2017-03-10
18仓,11.050000190734863,2017-03-13
18仓,10.800000190734863,2017-03-14
18仓,10.550000190734863,2017-03-15
18仓,10.550000190734863,2017-03-16
18仓,10.850000381469727,2017-03-17
18仓,11.25,2017-03-20
18仓,11.149999618530273,2017-03-21
18仓,11.0,2017-03-22
18仓,10.399999618530273,2017-03-24
18仓,10.600000381469727,2017-03-27
18仓,11.0,2017-03-28
18仓,11.600000381469727,2017-03-29
18仓,11.899999618530273,2017-03-30
18仓,11.899999618530273,2017-03-31
18仓,11.950000762939453,2017-04-01
18仓,13.350000381469727,2017-04-04
18仓,14.0,2017-04-05
18仓,14.299999237060547,2017-04-06
18仓,14.75,2017-04-07
18仓,15.100000381469727,2017-04-09
18仓,14.550000190734863,2017-04-10
18仓,14.199999809265137,2017-04-11
18仓,14.25,2017-04-12
18仓,14.25,2017-04-13
18仓,18.0,2017-04-17
18仓,18.299999237060547,2017-04-18
18仓,18.649999618530273,2017-04-19
18仓,18.850000381469727,2017-04-20
18仓,19.150001525878906,2017-04-22
18仓,19.049999237060547,2017-04-24
18仓,19.5,2017-04-25
18仓,19.75,2017-04-26
18仓,18.5,2017-04-27
18仓,18.450000762939453,2017-04-28
18仓,20.700000762939453,2017-05-01
18仓,21.399999618530273,2017-05-02
18仓,20.75,2017-05-03
18仓,20.600000381469727,2017-05-04
18仓,19.899999618530273,2017-05-05
18仓,19.600000381469727,2017-05-06
18仓,20.450000762939453,2017-05-08
18仓,19.450000762939453,2017-05-09
18仓,18.700000762939453,2017-05-10
18仓,21.049999237060547,2017-05-11
18仓,21.100000381469727,2017-05-12
18仓,21.600000381469727,2017-05-15
18仓,21.100000381469727,2017-05-16
18仓,21.100000381469727,2017-05-17
18仓,21.5,2017-05-18
18仓,22.0,2017-05-19
18仓,22.399999618530273,2017-05-20
18仓,22.700000762939453,2017-05-21
18仓,23.0,2017-05-22
18仓,23.399999618530273,2017-05-23
18仓,22.700000762939453,2017-05-24
18仓,22.100000381469727,2017-05-25
18仓,21.90937614440918,2017-05-26
18仓,23.200000762939453,2017-05-27
18仓,24.100000381469727,2017-05-28
18仓,24.600000381469727,2017-05-29
18仓,25.100000381469727,2017-05-30
18仓,25.399999618530273,2017-05-31
18仓,25.700000762939453,2017-06-01
18仓,26.0,2017-06-02
18仓,25.799999237060547,2017-06-03
18仓,25.399999618530273,2017-06-04
18仓,24.700000762939453,2017-06-05
18仓,22.950000762939453,2017-06-06
18仓,22.600000381469727,2017-06-07
18仓,24.200000762939453,2017-06-08
18仓,25.650001525878906,2017-06-09
18仓,26.549999237060547,2017-06-10
18仓,26.650001525878906,2017-06-11
18仓,26.549999237060547,2017-06-12
18仓,26.349998474121094,2017-06-13
18仓,27.0,2017-06-14
18仓,27.0,2017-06-16
18仓,28.5,2017-06-17
18仓,28.450000762939453,2017-06-18
18仓,30.200000762939453,2017-06-19
18仓,28.200000762939453,2017-06-21
18仓,27.5,2017-06-22
18仓,27.799999237060547,2017-06-23
18仓,28.549999237060547,2017-06-24
18仓,28.799999237060547,2017-06-25
18仓,28.650001525878906,2017-06-26
18仓,28.75,2017-06-27
18仓,28.599998474121094,2017-06-28
18仓,29.149999618530273,2017-06-29
18仓,28.850000381469727,2017-06-30
18仓,29.149999618530273,2017-07-01
18仓,28.799999237060547,2017-07-02
18仓,28.700000762939453,2017-07-03
18仓,28.950000762939453,2017-07-04
18仓,28.899999618530273,2017-07-05
18仓,29.5,2017-07-06
18仓,30.0,2017-07-07
18仓,30.049999237060547,2017-07-08
18仓,30.049999237060547,2017-07-09
18仓,29.799999237060547,2017-07-10
18仓,28.5,2017-07-11
18仓,30.5,2017-07-12
18仓,31.25,2017-07-13
18仓,31.299999237060547,2017-07-14
18仓,32.20000076293945,2017-07-15
18仓,31.900001525878906,2017-07-16
18仓,32.44999694824219,2017-07-17
18仓,32.95000076293945,2017-07-18
18仓,33.29999923706055,2017-07-19
18仓,33.54999923706055,2017-07-20
18仓,33.900001525878906,2017-07-21
18仓,34.19999694824219,2017-07-22
18仓,34.650001525878906,2017-07-23
18仓,35.349998474121094,2017-07-24
18仓,35.80000305175781,2017-07-25
18仓,36.19999694824219,2017-07-26
18仓,36.45000076293945,2017-07-27
18仓,30.649999618530273,2017-08-01
18仓,30.100000381469727,2017-08-02
18仓,29.899999618530273,2017-08-03
18仓,29.049999237060547,2017-08-04
18仓,30.100000381469727,2017-08-09
18仓,29.75,2017-08-10
18仓,30.0,2017-08-11
18仓,29.350000381469727,2017-08-13
18仓,29.100000381469727,2017-08-14
18仓,29.299999237060547,2017-08-16
18仓,28.950000762939453,2017-08-17
18仓,29.149999618530273,2017-08-18
18仓,28.950000762939453,2017-08-20
18仓,28.649999618530273,2017-08-21
18仓,28.899999618530273,2017-08-22
18仓,29.150001525878906,2017-08-23
18仓,29.600000381469727,2017-08-24
18仓,30.100000381469727,2017-08-25
18仓,29.549999237060547,2017-08-27
18仓,29.299999237060547,2017-08-28
18仓,29.450000762939453,2017-08-29
18仓,28.200000762939453,2017-08-30
18仓,26.599998474121094,2017-08-31
18仓,25.75,2017-09-01
18仓,32.148921966552734,2017-09-05
18仓,34.16630554199219,2017-09-06
18仓,34.09021759033203,2017-09-07
18仓,34.077171325683594,2017-09-08
18仓,34.00918197631836,2017-09-09
18仓,29.549999237060547,2017-09-10
18仓,34.0228271484375,2017-09-11
19仓,2.200000047683716,2015-01-18
19仓,3.549999952316284,2015-01-19
19仓,4.449999809265137,2015-01-20
19仓,5.199999809265137,2015-01-21
19仓,6.0,2015-01-22
19仓,1.0,2015-01-23
19仓,6.050000190734863,2015-03-01
19仓,5.949999809265137,2015-03-02
19仓,6.149999618530273,2015-03-03
19仓,6.300000190734863,2015-03-04
19仓,6.050000190734863,2015-03-05
19仓,5.850000381469727,2015-03-06
19仓,5.850000381469727,2015-03-07
19仓,6.050000190734863,2015-03-08
19仓,6.300000190734863,2015-03-09
19仓,6.199999809265137,2015-03-10
19仓,6.0,2015-03-11
19仓,6.150000095367432,2015-03-12
19仓,6.5,2015-03-13
19仓,7.199999809265137,2015-03-14
19仓,7.850000381469727,2015-03-16
19仓,8.350000381469727,2015-03-17
19仓,9.299999237060547,2015-03-18
19仓,9.199999809265137,2015-03-19
19仓,9.399999618530273,2015-03-20
19仓,9.850000381469727,2015-03-21
19仓,10.350000381469727,2015-03-22
19仓,10.700000762939453,2015-03-23
19仓,10.800000190734863,2015-03-24
19仓,10.700000762939453,2015-03-25
19仓,10.850000381469727,2015-03-26
19仓,10.899999618530273,2015-03-27
19仓,11.100000381469727,2015-03-29
19仓,11.700000762939453,2015-03-30
19仓,12.350000381469727,2015-03-31
19仓,14.149999618530273,2015-04-01
19仓,14.0,2015-04-02
19仓,13.399999618530273,2015-04-03
19仓,12.699999809265137,2015-04-04
19仓,12.0,2015-04-06
19仓,11.549999237060547,2015-04-07
19仓,11.049999237060547,2015-04-08
19仓,10.800000190734863,2015-04-09
19仓,10.899999618530273,2015-04-10
19仓,11.25,2015-04-11
19仓,11.949999809265137,2015-04-12
19仓,12.399999618530273,2015-04-13
19仓,12.0,2015-04-14
19仓,12.0,2015-04-15
19仓,12.25,2015-04-16
19仓,12.850000381469727,2015-04-17
19仓,13.850000381469727,2015-04-18
19仓,14.600000381469727,2015-04-20
19仓,14.0,2015-04-21
19仓,14.100000381469727,2015-04-22
19仓,14.649999618530273,2015-04-23
19仓,15.300000190734863,2015-04-24
19仓,16.200000762939453,2015-04-25
19仓,16.899999618530273,2015-04-26
19仓,17.450000762939453,2015-04-27
19仓,19.200000762939453,2015-04-28
19仓,18.399999618530273,2015-04-29
19仓,18.450000762939453,2015-04-30
19仓,18.600000381469727,2015-05-01
19仓,18.700000762939453,2015-05-04
19仓,18.200000762939453,2015-05-05
19仓,18.25,2015-05-06
19仓,19.299999237060547,2015-05-07
19仓,19.049999237060547,2015-05-08
19仓,19.0,2015-05-09
19仓,19.0,2015-05-10
19仓,19.799999237060547,2015-05-11
19仓,18.950000762939453,2015-05-12
19仓,18.799999237060547,2015-05-13
19仓,19.200000762939453,2015-05-14
19仓,21.049999237060547,2015-05-15
19仓,19.950000762939453,2015-05-16
19仓,20.100000381469727,2015-05-17
19仓,20.150001525878906,2015-05-18
19仓,20.600000381469727,2015-05-19
19仓,20.899999618530273,2015-05-20
19仓,19.799999237060547,2015-05-21
19仓,20.600000381469727,2015-05-22
19仓,19.600000381469727,2015-05-23
19仓,19.200000762939453,2015-05-24
19仓,19.100000381469727,2015-05-25
19仓,19.299999237060547,2015-05-26
19仓,19.150001525878906,2015-05-27
19仓,17.950000762939453,2015-05-29
19仓,18.700000762939453,2015-05-30
19仓,19.049999237060547,2015-05-31
19仓,19.549999237060547,2015-06-01
19仓,19.950000762939453,2015-06-02
19仓,19.849998474121094,2015-06-03
19仓,19.200000762939453,2015-06-04
19仓,19.150001525878906,2015-06-05
19仓,19.849998474121094,2015-06-06
19仓,20.200000762939453,2015-06-07
19仓,19.5,2015-06-08
19仓,19.799999237060547,2015-06-09
19仓,22.899999618530273,2015-06-15
19仓,21.849998474121094,2015-06-16
19仓,20.700000762939453,2015-06-17
19仓,19.549999237060547,2015-06-18
19仓,19.150001525878906,2015-06-19
19仓,19.549999237060547,2015-06-20
19仓,19.600000381469727,2015-06-21
19仓,20.25,2015-06-22
19仓,21.100000381469727,2015-06-23
19仓,21.549999237060547,2015-06-24
19仓,21.299999237060547,2015-06-25
19仓,21.0,2015-06-26
19仓,21.049999237060547,2015-06-27
19仓,19.849998474121094,2015-06-28
19仓,18.950000762939453,2015-06-29
19仓,18.149999618530273,2015-07-03
19仓,18.149999618530273,2015-07-04
19仓,23.0,2015-07-05
19仓,22.75,2015-07-06
19仓,22.950000762939453,2015-07-07
19仓,23.700000762939453,2015-07-08
19仓,23.700000762939453,2015-07-09
19仓,23.0,2015-07-10
19仓,23.350000381469727,2015-07-11
19仓,23.799999237060547,2015-07-12
19仓,24.5,2015-07-13
19仓,25.149999618530273,2015-07-14
19仓,26.200000762939453,2015-07-15
19仓,26.149999618530273,2015-07-16
19仓,25.799999237060547,2015-07-17
19仓,24.299999237060547,2015-07-18
19仓,23.950000762939453,2015-07-19
19仓,23.700000762939453,2015-07-20
19仓,24.100000381469727,2015-07-21
19仓,24.700000762939453,2015-07-22
19仓,25.049999237060547,2015-07-23
19仓,25.299999237060547,2015-07-24
19仓,25.25,2015-07-25
19仓,23.049999237060547,2015-07-26
19仓,25.950000762939453,2015-07-27
19仓,26.400001525878906,2015-07-28
19仓,27.599998474121094,2015-07-29
19仓,26.799999237060547,2015-07-30
19仓,28.649999618530273,2015-07-31
19仓,23.700000762939453,2015-08-01
19仓,27.350000381469727,2015-08-03
19仓,28.299999237060547,2015-08-04
19仓,28.700000762939453,2015-08-05
19仓,25.950000762939453,2015-08-06
19仓,25.149999618530273,2015-08-07
19仓,26.899999618530273,2015-08-08
19仓,25.850000381469727,2015-08-09
19仓,26.450000762939453,2015-08-10
19仓,25.950000762939453,2015-08-11
19仓,26.049999237060547,2015-08-12
19仓,28.049999237060547,2015-08-13
19仓,26.849998474121094,2015-08-14
19仓,27.049999237060547,2015-08-15
19仓,26.849998474121094,2015-08-16
19仓,26.700000762939453,2015-08-17
19仓,26.549999237060547,2015-08-18
19仓,26.150001525878906,2015-08-19
19仓,25.700000762939453,2015-08-20
19仓,24.549999237060547,2015-08-21
19仓,24.549999237060547,2015-08-22
19仓,24.700000762939453,2015-08-23
19仓,25.549999237060547,2015-08-24
19仓,24.549999237060547,2015-08-25
19仓,24.700000762939453,2015-08-26
19仓,24.849998474121094,2015-08-27
19仓,24.950000762939453,2015-08-28
19仓,24.950000762939453,2015-08-29
19仓,24.899999618530273,2015-08-30
19仓,24.950000762939453,2015-08-31
19仓,25.0,2015-09-01
19仓,24.899999618530273,2015-09-02
19仓,24.299999237060547,2015-09-03
19仓,24.200000762939453,2015-09-04
19仓,23.450000762939453,2015-09-05
19仓,24.0,2015-09-06
19仓,24.0,2015-09-07
19仓,23.899999618530273,2015-09-08
19仓,23.899999618530273,2015-09-09
19仓,23.600000381469727,2015-09-10
19仓,23.600000381469727,2015-09-11
19仓,23.600000381469727,2015-09-12
19仓,23.049999237060547,2015-09-13
19仓,22.950000762939453,2015-09-14
19仓,22.899999618530273,2015-09-15
19仓,22.899999618530273,2015-09-16
19仓,22.899999618530273,2015-09-17
19仓,22.849998474121094,2015-09-18
19仓,22.950000762939453,2015-09-19
19仓,23.200000762939453,2015-09-21
19仓,23.150001525878906,2015-09-22
19仓,23.049999237060547,2015-09-23
19仓,23.0,2015-09-24
19仓,23.0,2015-09-25
19仓,23.0,2015-09-26
19仓,23.0,2015-09-27
19仓,22.849998474121094,2015-09-28
19仓,22.799999237060547,2015-09-29
19仓,22.549999237060547,2015-09-30
19仓,22.399999618530273,2015-10-01
19仓,21.950000762939453,2015-10-02
19仓,21.799999237060547,2015-10-03
19仓,21.799999237060547,2015-10-04
19仓,21.600000381469727,2015-10-05
19仓,21.549999237060547,2015-10-07
19仓,21.0,2015-10-08
19仓,20.600000381469727,2015-10-09
19仓,20.5,2015-10-10
19仓,20.100000381469727,2015-10-11
19仓,19.899999618530273,2015-10-12
19仓,19.799999237060547,2015-10-13
19仓,19.799999237060547,2015-10-14
19仓,19.799999237060547,2015-10-15
19仓,20.100000381469727,2015-10-17
19仓,20.200000762939453,2015-10-18
19仓,20.100000381469727,2015-10-19
19仓,20.0,2015-10-20
19仓,20.0,2015-10-21
19仓,20.0,2015-10-22
19仓,20.0,2015-10-23
19仓,20.0,2015-10-25
19仓,19.899999618530273,2015-10-26
19仓,19.5,2015-10-27
19仓,19.0,2015-10-28
19仓,18.799999237060547,2015-10-29
19仓,18.5,2015-10-30
19仓,18.0,2015-10-31
19仓,17.600000381469727,2015-11-01
19仓,17.450000762939453,2015-11-02
19仓,17.200000762939453,2015-11-03
19仓,17.049999237060547,2015-11-04
19仓,17.150001525878906,2015-11-05
19仓,17.549999237060547,2015-11-06
19仓,18.0,2015-11-07
19仓,16.950000762939453,2015-11-09
19仓,16.200000762939453,2015-11-10
19仓,15.899999618530273,2015-11-11
19仓,15.800000190734863,2015-11-12
19仓,15.800000190734863,2015-11-13
19仓,15.5,2015-11-14
19仓,15.399999618530273,2015-11-15
19仓,15.399999618530273,2015-11-16
19仓,15.449999809265137,2015-11-17
19仓,15.399999618530273,2015-11-18
19仓,15.050000190734863,2015-11-19
19仓,14.850000381469727,2015-11-20
19仓,14.700000762939453,2015-11-21
19仓,14.850000381469727,2015-11-22
19仓,15.0,2015-11-23
19仓,14.5,2015-11-24
19仓,13.299999237060547,2015-11-25
19仓,12.0,2015-11-26
19仓,10.75,2015-11-27
19仓,10.050000190734863,2015-11-28
19仓,10.050000190734863,2015-11-29
19仓,10.5,2015-11-30
19仓,10.949999809265137,2015-12-01
19仓,11.5,2015-12-02
19仓,11.550000190734863,2015-12-03
19仓,11.216666221618652,2015-12-04
19仓,11.224020004272461,2016-01-10
19仓,7.550000190734863,2016-01-11
19仓,4.349999904632568,2016-01-13
19仓,5.432954788208008,2016-01-14
19仓,5.4147725105285645,2016-01-15
19仓,5.3045454025268555,2016-01-16
19仓,5.298863887786865,2016-01-17
19仓,3.512500047683716,2016-01-18
19仓,2.2837209701538086,2016-01-19
19仓,1.8227272033691406,2016-01-20
19仓,2.439534902572632,2016-01-21
19仓,2.5397727489471436,2016-01-22
19仓,1.5,2016-01-23
19仓,-6.5,2016-01-24
19仓,-4.699999809265137,2016-01-25
19仓,-2.450000047683716,2016-01-26
19仓,-1.2999999523162842,2016-01-27
