仓库信息,平均温度,粮情时间
14仓,24.350000381469727,2016-09-26
14仓,15.199999809265137,2016-11-22
14仓,13.449999809265137,2016-11-23
14仓,11.5,2016-11-24
14仓,8.600000381469727,2016-11-25
14仓,8.800000190734863,2016-11-26
14仓,13.199999809265137,2016-11-27
14仓,15.449999809265137,2016-11-28
14仓,21.29166603088379,2016-12-01
14仓,21.182558059692383,2016-12-02
14仓,21.085058212280273,2016-12-03
14仓,8.8125,2016-12-04
14仓,8.912500381469727,2016-12-05
14仓,9.064583778381348,2016-12-06
14仓,8.697916984558105,2016-12-07
14仓,7.9395833015441895,2016-12-08
14仓,8.177083015441895,2016-12-09
14仓,8.300000190734863,2016-12-10
14仓,8.429166793823242,2016-12-12
14仓,8.52500057220459,2016-12-13
14仓,8.606249809265137,2016-12-14
14仓,5.747917175292969,2016-12-15
14仓,4.2791666984558105,2016-12-16
14仓,4.943749904632568,2016-12-19
14仓,6.258333206176758,2016-12-20
14仓,7.054166793823242,2016-12-21
14仓,7.052083492279053,2016-12-22
14仓,7.010416507720947,2016-12-23
14仓,6.931250095367432,2016-12-24
14仓,6.816667079925537,2016-12-25
14仓,6.858333587646484,2016-12-26
14仓,6.904167175292969,2016-12-27
14仓,5.652082920074463,2017-01-03
14仓,6.379167079925537,2017-01-04
14仓,6.974999904632568,2017-01-05
14仓,6.9812493324279785,2017-01-06
14仓,6.9979166984558105,2017-01-07
14仓,6.783334255218506,2017-01-09
14仓,7.5,2017-01-10
14仓,7.300000190734863,2017-01-11
14仓,7.199999809265137,2017-01-12
14仓,6.949999809265137,2017-01-13
14仓,7.199999809265137,2017-01-17
14仓,7.25,2017-01-18
14仓,7.25,2017-01-19
14仓,5.238043308258057,2017-01-20
14仓,7.449999809265137,2017-01-22
14仓,7.5,2017-01-23
14仓,7.5,2017-01-24
14仓,7.5,2017-01-25
14仓,7.550000190734863,2017-01-26
14仓,7.650000095367432,2017-01-27
14仓,7.699999809265137,2017-01-28
14仓,7.75,2017-01-30
14仓,7.75,2017-01-31
14仓,7.849999904632568,2017-02-01
14仓,7.849999904632568,2017-02-03
14仓,7.949999809265137,2017-02-04
14仓,8.050000190734863,2017-02-06
14仓,8.050000190734863,2017-02-07
14仓,8.149999618530273,2017-02-08
14仓,8.200000762939453,2017-02-09
14仓,8.200000762939453,2017-02-10
14仓,8.300000190734863,2017-02-11
14仓,8.350000381469727,2017-02-12
14仓,8.399999618530273,2017-02-13
14仓,8.449999809265137,2017-02-14
14仓,5.0,2017-02-15
14仓,5.349999904632568,2017-02-16
14仓,5.399999618530273,2017-02-17
14仓,5.150000095367432,2017-02-20
14仓,11.449999809265137,2017-02-21
14仓,11.350000381469727,2017-02-22
14仓,11.350000381469727,2017-02-23
14仓,3.200000047683716,2017-02-25
14仓,3.1500000953674316,2017-02-26
14仓,5.449999809265137,2017-02-27
14仓,5.849999904632568,2017-02-28
14仓,4.25,2017-03-01
14仓,5.150000095367432,2017-03-02
14仓,5.850000381469727,2017-03-03
14仓,6.0,2017-03-06
14仓,6.0,2017-03-07
14仓,6.0,2017-03-08
14仓,6.050000190734863,2017-03-09
14仓,6.199999809265137,2017-03-10
14仓,6.199999809265137,2017-03-14
14仓,6.349999904632568,2017-03-15
14仓,6.349999904632568,2017-03-16
14仓,6.449999809265137,2017-03-17
14仓,6.5,2017-03-20
14仓,6.600000381469727,2017-03-21
14仓,6.699999809265137,2017-03-27
14仓,6.75,2017-03-28
14仓,6.800000190734863,2017-03-29
14仓,7.800000190734863,2017-04-20
14仓,7.899999618530273,2017-04-22
14仓,8.0,2017-04-24
14仓,8.100000381469727,2017-04-25
14仓,8.149999618530273,2017-04-26
14仓,8.199999809265137,2017-04-27
14仓,8.25,2017-04-28
14仓,8.300000190734863,2017-05-01
14仓,8.450000762939453,2017-05-02
14仓,8.450000762939453,2017-05-03
14仓,8.399999618530273,2017-05-04
14仓,8.549999237060547,2017-05-05
14仓,8.549999237060547,2017-05-06
14仓,8.549999237060547,2017-05-07
14仓,8.649999618530273,2017-05-08
14仓,8.699999809265137,2017-05-09
14仓,8.699999809265137,2017-05-10
14仓,8.75,2017-05-11
14仓,8.800000190734863,2017-05-12
14仓,9.0,2017-05-15
14仓,9.100000381469727,2017-05-16
14仓,9.100000381469727,2017-05-17
14仓,9.199999809265137,2017-05-18
14仓,9.199999809265137,2017-05-19
14仓,9.25,2017-05-20
14仓,9.300000190734863,2017-05-21
14仓,9.450000762939453,2017-05-22
14仓,9.450000762939453,2017-05-23
14仓,9.5,2017-05-24
14仓,9.549999237060547,2017-05-25
14仓,9.699999809265137,2017-05-26
14仓,9.699999809265137,2017-05-27
14仓,9.800000190734863,2017-05-28
14仓,9.800000190734863,2017-05-29
14仓,9.899999618530273,2017-05-30
14仓,9.899999618530273,2017-05-31
14仓,10.100000381469727,2017-06-01
14仓,10.149999618530273,2017-06-02
14仓,10.199999809265137,2017-06-03
14仓,10.300000190734863,2017-06-04
14仓,10.350000381469727,2017-06-05
14仓,10.450000762939453,2017-06-06
14仓,10.5,2017-06-07
14仓,10.600000381469727,2017-06-08
14仓,10.699999809265137,2017-06-09
14仓,10.75,2017-06-10
14仓,10.850000381469727,2017-06-11
14仓,10.850000381469727,2017-06-12
14仓,11.050000190734863,2017-06-13
14仓,11.149999618530273,2017-06-14
14仓,11.350000381469727,2017-06-15
14仓,11.350000381469727,2017-06-16
14仓,11.449999809265137,2017-06-17
14仓,11.550000190734863,2017-06-18
14仓,11.649999618530273,2017-06-19
14仓,12.050000190734863,2017-06-22
14仓,12.200000762939453,2017-06-23
14仓,12.350000381469727,2017-06-24
14仓,12.449999809265137,2017-06-25
14仓,12.649999618530273,2017-06-26
14仓,12.699999809265137,2017-06-27
14仓,13.0,2017-06-28
14仓,13.300000190734863,2017-06-29
14仓,13.350000381469727,2017-06-30
14仓,13.5,2017-07-01
14仓,13.649999618530273,2017-07-02
14仓,13.75,2017-07-03
14仓,13.850000381469727,2017-07-04
14仓,13.899999618530273,2017-07-05
14仓,14.149999618530273,2017-07-06
14仓,28.049999237060547,2017-07-08
14仓,27.850000381469727,2017-07-09
14仓,26.950000762939453,2017-07-11
14仓,29.5,2017-07-12
14仓,28.450000762939453,2017-07-13
14仓,28.299999237060547,2017-07-15
14仓,29.25,2017-07-19
14仓,30.100000381469727,2017-07-20
14仓,31.299999237060547,2017-07-21
14仓,30.5,2017-07-22
14仓,31.450000762939453,2017-07-23
14仓,32.099998474121094,2017-07-27
14仓,29.832351684570312,2017-08-03
14仓,29.448528289794922,2017-08-10
14仓,29.566177368164062,2017-08-11
14仓,29.01764678955078,2017-08-13
14仓,28.898530960083008,2017-08-16
14仓,28.308820724487305,2017-08-21
14仓,29.17793846130371,2017-08-27
14仓,28.00147247314453,2017-08-30
17仓,3.25,2015-01-18
17仓,2.0999999046325684,2015-01-19
17仓,3.0999999046325684,2015-01-20
17仓,3.049999952316284,2015-01-21
17仓,3.049999952316284,2015-01-22
17仓,3.0,2015-01-23
17仓,2.549999952316284,2015-03-02
17仓,2.549999952316284,2015-03-03
17仓,2.549999952316284,2015-03-04
17仓,2.549999952316284,2015-03-05
17仓,2.549999952316284,2015-03-06
17仓,2.6500000953674316,2015-03-07
17仓,2.549999952316284,2015-03-08
17仓,2.6500000953674316,2015-03-09
17仓,2.75,2015-03-10
17仓,2.75,2015-03-11
17仓,2.75,2015-03-12
17仓,2.75,2015-03-13
17仓,2.75,2015-03-14
17仓,2.75,2015-03-16
17仓,2.75,2015-03-17
17仓,2.6999998092651367,2015-03-18
17仓,2.6500000953674316,2015-03-19
17仓,2.6999998092651367,2015-03-20
17仓,2.6999998092651367,2015-03-21
17仓,2.6999998092651367,2015-03-22
17仓,2.6999998092651367,2015-03-23
17仓,2.6999998092651367,2015-03-24
17仓,2.6999998092651367,2015-03-25
17仓,2.6999998092651367,2015-03-26
17仓,2.6999998092651367,2015-03-27
17仓,2.8499999046325684,2015-03-29
17仓,2.8499999046325684,2015-03-30
17仓,2.8499999046325684,2015-03-31
17仓,2.75,2015-04-01
17仓,2.75,2015-04-02
17仓,2.75,2015-04-03
17仓,2.8499999046325684,2015-04-04
17仓,2.9000000953674316,2015-04-06
17仓,2.9000000953674316,2015-04-07
17仓,3.0,2015-04-08
17仓,2.75,2015-04-09
17仓,2.8499999046325684,2015-04-10
17仓,2.8499999046325684,2015-04-11
17仓,2.8499999046325684,2015-04-12
17仓,2.8499999046325684,2015-04-13
17仓,2.9000000953674316,2015-04-14
17仓,2.9000000953674316,2015-04-15
17仓,3.0,2015-04-16
17仓,3.0,2015-04-17
17仓,2.9000000953674316,2015-04-18
17仓,2.9000000953674316,2015-04-20
17仓,3.0,2015-04-21
17仓,3.0,2015-04-22
17仓,3.1500000953674316,2015-04-23
17仓,3.1500000953674316,2015-04-24
17仓,3.1500000953674316,2015-04-25
17仓,3.1500000953674316,2015-04-26
17仓,3.1500000953674316,2015-04-27
17仓,2.9000000953674316,2015-04-28
17仓,3.1500000953674316,2015-04-29
17仓,3.1500000953674316,2015-04-30
17仓,3.1500000953674316,2015-05-01
17仓,3.200000047683716,2015-05-04
17仓,3.25,2015-05-05
17仓,3.25,2015-05-06
17仓,3.0999999046325684,2015-05-07
17仓,3.25,2015-05-08
17仓,3.25,2015-05-09
17仓,3.25,2015-05-10
17仓,3.049999952316284,2015-05-11
17仓,3.25,2015-05-12
17仓,3.25,2015-05-13
17仓,3.25,2015-05-14
17仓,3.0999999046325684,2015-05-15
17仓,3.25,2015-05-16
17仓,3.299999952316284,2015-05-17
17仓,3.299999952316284,2015-05-18
17仓,3.0999999046325684,2015-05-19
17仓,3.0999999046325684,2015-05-20
17仓,3.3499999046325684,2015-05-21
17仓,3.0999999046325684,2015-05-22
17仓,3.25,2015-05-23
17仓,3.200000047683716,2015-05-24
17仓,3.25,2015-05-25
17仓,3.25,2015-05-26
17仓,3.25,2015-05-27
17仓,3.5,2015-05-29
17仓,3.5,2015-05-30
17仓,3.5,2015-05-31
17仓,3.5,2015-06-01
17仓,3.25,2015-06-02
17仓,3.299999952316284,2015-06-03
17仓,3.299999952316284,2015-06-04
17仓,3.3499999046325684,2015-06-05
17仓,3.3499999046325684,2015-06-06
17仓,3.3499999046325684,2015-06-07
17仓,3.5999999046325684,2015-06-08
17仓,3.6500000953674316,2015-06-09
17仓,3.5999999046325684,2015-06-21
17仓,3.6500000953674316,2015-06-22
17仓,3.6500000953674316,2015-06-23
17仓,3.6500000953674316,2015-06-24
17仓,3.6500000953674316,2015-06-25
17仓,3.6500000953674316,2015-06-26
17仓,3.6500000953674316,2015-06-27
17仓,3.700000047683716,2015-06-28
17仓,3.700000047683716,2015-06-29
17仓,4.099999904632568,2015-07-03
17仓,4.099999904632568,2015-07-04
17仓,4.099999904632568,2015-07-05
17仓,4.149999618530273,2015-07-06
17仓,3.799999952316284,2015-07-07
17仓,3.9000000953674316,2015-07-08
17仓,3.9499998092651367,2015-07-09
17仓,3.9499998092651367,2015-07-10
17仓,4.0,2015-07-11
17仓,4.050000190734863,2015-07-12
17仓,4.050000190734863,2015-07-13
17仓,4.0,2015-07-14
17仓,4.050000190734863,2015-07-15
17仓,4.099999904632568,2015-07-16
17仓,4.099999904632568,2015-07-17
17仓,4.199999809265137,2015-07-18
17仓,4.150000095367432,2015-07-19
17仓,4.199999809265137,2015-07-20
17仓,4.25,2015-07-21
17仓,4.25,2015-07-22
17仓,4.300000190734863,2015-07-23
17仓,4.349999904632568,2015-07-24
17仓,4.349999904632568,2015-07-25
17仓,4.349999904632568,2015-07-26
17仓,4.399999618530273,2015-07-27
17仓,26.5,2015-07-28
17仓,27.399999618530273,2015-07-29
17仓,27.700000762939453,2015-07-30
17仓,28.200000762939453,2015-07-31
17仓,27.950000762939453,2015-08-01
17仓,29.200000762939453,2015-08-02
17仓,27.799999237060547,2015-08-03
17仓,28.350000381469727,2015-08-04
17仓,28.75,2015-08-05
17仓,28.799999237060547,2015-08-06
17仓,29.450000762939453,2015-08-07
17仓,28.25,2015-08-08
17仓,27.599998474121094,2015-08-09
17仓,26.950000762939453,2015-08-10
17仓,26.150001525878906,2015-08-11
17仓,27.299999237060547,2015-08-12
17仓,26.350000381469727,2015-08-13
17仓,26.299999237060547,2015-08-14
17仓,27.899999618530273,2015-08-15
17仓,28.100000381469727,2015-08-16
17仓,26.0,2015-08-17
17仓,26.5,2015-08-18
17仓,25.5,2015-08-19
17仓,24.350000381469727,2015-08-20
17仓,23.649999618530273,2015-08-21
17仓,23.899999618530273,2015-08-22
17仓,24.049999237060547,2015-08-23
17仓,24.25,2015-08-24
17仓,24.049999237060547,2015-08-25
17仓,24.200000762939453,2015-08-26
17仓,24.5,2015-08-27
17仓,24.649999618530273,2015-08-28
17仓,24.75,2015-08-29
17仓,24.899999618530273,2015-08-30
17仓,25.0,2015-08-31
17仓,25.0,2015-09-01
17仓,24.899999618530273,2015-09-02
17仓,24.899999618530273,2015-09-03
17仓,25.0,2015-09-04
17仓,24.899999618530273,2015-09-05
17仓,24.450000762939453,2015-09-06
17仓,24.5,2015-09-07
17仓,24.5,2015-09-08
17仓,24.5,2015-09-09
17仓,24.5,2015-09-10
17仓,24.649999618530273,2015-09-11
17仓,24.25,2015-09-12
17仓,23.899999618530273,2015-09-13
17仓,23.5,2015-09-14
17仓,23.5,2015-09-15
17仓,23.649999618530273,2015-09-16
17仓,23.75,2015-09-17
17仓,23.549999237060547,2015-09-18
17仓,23.75,2015-09-19
17仓,24.0,2015-09-20
17仓,24.100000381469727,2015-09-21
17仓,24.100000381469727,2015-09-22
17仓,23.899999618530273,2015-09-23
17仓,23.75,2015-09-24
17仓,23.75,2015-09-25
17仓,23.899999618530273,2015-09-26
17仓,23.899999618530273,2015-09-27
17仓,23.849998474121094,2015-09-28
17仓,23.649999618530273,2015-09-29
17仓,23.299999237060547,2015-09-30
17仓,22.950000762939453,2015-10-01
17仓,22.549999237060547,2015-10-02
17仓,22.5,2015-10-03
17仓,22.5,2015-10-04
17仓,22.299999237060547,2015-10-05
17仓,22.350000381469727,2015-10-07
17仓,21.549999237060547,2015-10-08
17仓,21.100000381469727,2015-10-09
17仓,21.049999237060547,2015-10-10
17仓,20.899999618530273,2015-10-11
17仓,20.649999618530273,2015-10-12
17仓,20.649999618530273,2015-10-13
17仓,20.700000762939453,2015-10-14
17仓,20.75,2015-10-15
17仓,21.100000381469727,2015-10-17
17仓,21.25,2015-10-18
17仓,21.150001525878906,2015-10-19
17仓,21.100000381469727,2015-10-20
17仓,21.100000381469727,2015-10-21
17仓,21.150001525878906,2015-10-22
17仓,21.049999237060547,2015-10-23
17仓,21.0,2015-10-25
17仓,20.849998474121094,2015-10-26
17仓,20.350000381469727,2015-10-27
17仓,19.950000762939453,2015-10-28
17仓,19.549999237060547,2015-10-29
17仓,19.150001525878906,2015-10-30
17仓,18.649999618530273,2015-10-31
17仓,18.299999237060547,2015-11-01
17仓,18.049999237060547,2015-11-02
17仓,18.0,2015-11-03
17仓,16.950000762939453,2015-11-04
17仓,18.049999237060547,2015-11-05
17仓,18.849998474121094,2015-11-06
17仓,19.350000381469727,2015-11-07
17仓,17.25,2015-11-09
17仓,13.950000762939453,2015-11-10
17仓,12.850000381469727,2015-11-11
17仓,13.950000762939453,2015-11-12
17仓,15.100000381469727,2015-11-13
17仓,14.899999618530273,2015-11-14
17仓,15.399999618530273,2015-11-15
17仓,20.850000381469727,2015-11-16
17仓,20.799999237060547,2015-11-17
17仓,20.899999618530273,2015-11-18
17仓,20.899999618530273,2015-11-19
17仓,20.700000762939453,2015-11-20
17仓,20.049999237060547,2015-11-21
17仓,20.0,2015-11-22
17仓,20.049999237060547,2015-11-23
17仓,20.0,2015-11-24
17仓,19.950000762939453,2015-11-25
17仓,19.900001525878906,2015-11-26
17仓,18.349998474121094,2015-11-27
17仓,15.25,2015-11-28
17仓,9.399999618530273,2015-11-29
17仓,7.5,2015-11-30
17仓,7.25,2015-12-01
17仓,7.100000381469727,2015-12-02
17仓,6.799999713897705,2015-12-03
17仓,6.650000095367432,2015-12-04
17仓,8.300000190734863,2015-12-08
17仓,8.300000190734863,2015-12-09
17仓,8.100000381469727,2015-12-10
17仓,6.699999809265137,2015-12-12
17仓,6.800000190734863,2015-12-13
17仓,6.0,2015-12-14
17仓,5.949999809265137,2015-12-15
17仓,6.0,2015-12-16
17仓,6.050000190734863,2015-12-17
17仓,6.050000190734863,2015-12-18
17仓,6.050000190734863,2015-12-19
17仓,6.150000095367432,2015-12-20
17仓,6.199999809265137,2015-12-21
17仓,6.199999809265137,2015-12-22
17仓,6.199999809265137,2015-12-23
17仓,6.199999809265137,2015-12-24
17仓,6.199999809265137,2015-12-25
17仓,6.199999809265137,2015-12-26
17仓,6.199999809265137,2015-12-27
17仓,6.300000190734863,2015-12-28
17仓,6.300000190734863,2015-12-29
17仓,6.300000190734863,2015-12-30
17仓,5.300000190734863,2015-12-31
17仓,5.300000190734863,2016-01-01
17仓,5.300000190734863,2016-01-02
17仓,5.300000190734863,2016-01-03
17仓,6.300000190734863,2016-01-04
17仓,6.300000190734863,2016-01-05
17仓,6.400000095367432,2016-01-06
17仓,6.400000095367432,2016-01-07
17仓,6.350000381469727,2016-01-08
17仓,6.400000095367432,2016-01-10
17仓,6.400000095367432,2016-01-11
17仓,6.400000095367432,2016-01-12
17仓,6.400000095367432,2016-01-13
17仓,6.400000095367432,2016-01-14
17仓,6.400000095367432,2016-01-17
17仓,6.400000095367432,2016-01-18
17仓,6.400000095367432,2016-01-19
17仓,6.449999809265137,2016-01-20
17仓,6.449999809265137,2016-01-21
17仓,6.449999809265137,2016-01-22
17仓,6.449999809265137,2016-01-23
17仓,6.449999809265137,2016-01-24
17仓,6.449999809265137,2016-01-25
17仓,6.5,2016-01-26
17仓,6.449999809265137,2016-01-27
17仓,6.449999809265137,2016-01-28
17仓,6.5,2016-01-29
17仓,6.449999809265137,2016-01-30
17仓,6.5,2016-02-01
17仓,6.5,2016-02-02
17仓,6.5,2016-02-03
17仓,6.550000190734863,2016-02-04
17仓,6.550000190734863,2016-02-05
17仓,6.550000190734863,2016-02-06
17仓,6.550000190734863,2016-02-07
17仓,6.550000190734863,2016-02-08
17仓,6.550000190734863,2016-02-14
17仓,6.599999904632568,2016-02-15
17仓,6.599999904632568,2016-02-16
17仓,6.599999904632568,2016-02-17
17仓,6.649999618530273,2016-02-18
17仓,6.599999904632568,2016-02-19
17仓,6.649999618530273,2016-02-20
17仓,6.649999618530273,2016-02-21
17仓,6.649999618530273,2016-02-22
17仓,6.649999618530273,2016-02-23
17仓,6.649999618530273,2016-02-24
17仓,6.699999809265137,2016-02-25
17仓,6.699999809265137,2016-02-26
17仓,6.699999809265137,2016-02-28
17仓,6.699999809265137,2016-03-01
17仓,6.800000190734863,2016-03-02
17仓,6.800000190734863,2016-03-03
17仓,6.800000190734863,2016-03-04
17仓,6.800000190734863,2016-03-05
17仓,6.900000095367432,2016-03-06
17仓,6.800000190734863,2016-03-07
17仓,6.800000190734863,2016-03-08
17仓,6.900000095367432,2016-03-09
17仓,6.900000095367432,2016-03-10
17仓,6.900000095367432,2016-03-11
17仓,6.900000095367432,2016-03-12
17仓,6.900000095367432,2016-03-13
17仓,6.900000095367432,2016-03-14
17仓,6.949999809265137,2016-03-15
17仓,7.0,2016-03-16
17仓,7.0,2016-03-17
17仓,6.949999809265137,2016-03-18
17仓,7.0,2016-03-19
17仓,6.949999809265137,2016-03-20
17仓,7.0,2016-03-21
17仓,7.0,2016-03-22
17仓,7.0,2016-03-23
17仓,7.0,2016-03-24
17仓,7.0,2016-03-25
17仓,7.0,2016-03-26
17仓,7.0,2016-03-28
17仓,7.099999904632568,2016-03-29
17仓,7.099999904632568,2016-03-30
17仓,7.099999904632568,2016-03-31
17仓,7.099999904632568,2016-04-01
17仓,7.099999904632568,2016-04-02
17仓,7.099999904632568,2016-04-03
17仓,7.099999904632568,2016-04-04
17仓,7.099999904632568,2016-04-05
17仓,7.099999904632568,2016-04-07
17仓,7.199999809265137,2016-04-08
17仓,7.199999809265137,2016-04-09
17仓,7.199999809265137,2016-04-11
17仓,7.300000190734863,2016-04-12
17仓,7.300000190734863,2016-04-13
17仓,7.300000190734863,2016-04-14
17仓,7.300000190734863,2016-04-15
17仓,7.300000190734863,2016-04-16
17仓,7.300000190734863,2016-04-17
17仓,7.300000190734863,2016-04-18
17仓,7.300000190734863,2016-04-19
17仓,7.300000190734863,2016-04-20
17仓,7.350000381469727,2016-04-21
17仓,7.300000190734863,2016-04-22
17仓,7.300000190734863,2016-04-23
17仓,7.350000381469727,2016-04-24
17仓,7.350000381469727,2016-04-25
17仓,7.350000381469727,2016-04-26
17仓,7.350000381469727,2016-04-27
17仓,7.350000381469727,2016-04-28
17仓,7.350000381469727,2016-04-30
17仓,7.400000095367432,2016-05-02
17仓,7.400000095367432,2016-05-03
17仓,7.400000095367432,2016-05-04
17仓,7.400000095367432,2016-05-05
17仓,7.400000095367432,2016-05-06
17仓,7.350000381469727,2016-05-07
17仓,7.350000381469727,2016-05-08
17仓,7.350000381469727,2016-05-09
17仓,7.449999809265137,2016-05-10
17仓,7.449999809265137,2016-05-11
17仓,7.400000095367432,2016-05-12
17仓,7.449999809265137,2016-05-13
17仓,7.449999809265137,2016-05-14
17仓,7.449999809265137,2016-05-16
17仓,7.449999809265137,2016-05-17
17仓,7.449999809265137,2016-05-18
17仓,7.449999809265137,2016-05-19
17仓,7.449999809265137,2016-05-20
17仓,7.5,2016-05-21
17仓,7.5,2016-05-22
17仓,7.5,2016-05-23
17仓,7.5,2016-05-24
17仓,7.5,2016-05-25
17仓,7.5,2016-05-26
17仓,7.5,2016-05-27
17仓,7.5,2016-05-28
17仓,7.5,2016-05-29
17仓,7.5,2016-05-30
17仓,7.5,2016-05-31
17仓,7.550000190734863,2016-06-01
17仓,7.5,2016-06-02
17仓,7.5,2016-06-03
17仓,7.550000190734863,2016-06-04
17仓,7.600000381469727,2016-06-05
17仓,7.600000381469727,2016-06-06
17仓,7.550000190734863,2016-06-07
17仓,7.600000381469727,2016-06-08
17仓,7.600000381469727,2016-06-09
17仓,7.600000381469727,2016-06-10
17仓,7.600000381469727,2016-06-11
17仓,7.600000381469727,2016-06-12
17仓,7.600000381469727,2016-06-13
17仓,7.600000381469727,2016-06-14
17仓,7.600000381469727,2016-06-15
17仓,7.600000381469727,2016-06-16
17仓,7.600000381469727,2016-06-17
17仓,7.600000381469727,2016-06-18
17仓,7.650000095367432,2016-06-19
17仓,7.650000095367432,2016-06-20
17仓,7.949999809265137,2016-07-06
17仓,7.949999809265137,2016-07-07
17仓,7.899999618530273,2016-07-08
17仓,7.949999809265137,2016-07-09
17仓,7.949999809265137,2016-07-10
17仓,7.949999809265137,2016-07-11
17仓,7.949999809265137,2016-07-12
17仓,7.949999809265137,2016-07-13
17仓,7.949999809265137,2016-07-14
17仓,8.0,2016-07-15
17仓,8.0,2016-07-16
17仓,8.050000190734863,2016-07-17
17仓,8.050000190734863,2016-07-18
17仓,8.050000190734863,2016-07-19
17仓,8.050000190734863,2016-07-20
17仓,8.149999618530273,2016-07-21
17仓,8.149999618530273,2016-07-22
17仓,8.149999618530273,2016-07-23
17仓,8.149999618530273,2016-07-24
17仓,8.149999618530273,2016-07-25
17仓,8.199999809265137,2016-07-26
17仓,8.25,2016-07-27
17仓,8.25,2016-07-28
17仓,8.25,2016-07-29
17仓,8.25,2016-07-30
17仓,8.300000190734863,2016-07-31
17仓,8.300000190734863,2016-08-01
17仓,8.300000190734863,2016-08-02
17仓,8.399999618530273,2016-08-03
17仓,8.450000762939453,2016-08-04
17仓,8.450000762939453,2016-08-05
17仓,8.450000762939453,2016-08-06
17仓,8.450000762939453,2016-08-07
17仓,8.5,2016-08-08
17仓,8.5,2016-08-09
17仓,8.5,2016-08-10
17仓,8.5,2016-08-11
17仓,8.649999618530273,2016-08-12
17仓,8.649999618530273,2016-08-13
17仓,8.649999618530273,2016-08-14
17仓,8.699999809265137,2016-08-15
17仓,8.699999809265137,2016-08-16
17仓,8.699999809265137,2016-08-17
17仓,8.699999809265137,2016-08-18
17仓,8.800000190734863,2016-08-19
17仓,8.800000190734863,2016-08-20
17仓,8.800000190734863,2016-08-21
17仓,8.899999618530273,2016-08-22
17仓,8.899999618530273,2016-08-23
17仓,24.299999237060547,2016-08-24
17仓,26.350000381469727,2016-08-25
17仓,26.100000381469727,2016-08-26
17仓,25.399999618530273,2016-08-27
17仓,24.799999237060547,2016-08-28
17仓,24.899999618530273,2016-08-29
17仓,24.849998474121094,2016-08-30
17仓,26.450000762939453,2016-08-31
17仓,27.150001525878906,2016-09-01
17仓,26.75,2016-09-02
17仓,27.0,2016-09-03
17仓,26.950000762939453,2016-09-04
17仓,28.5,2016-09-05
17仓,27.100000381469727,2016-09-06
17仓,25.899999618530273,2016-09-07
17仓,26.299999237060547,2016-09-08
17仓,26.100000381469727,2016-09-09
17仓,26.5,2016-09-10
17仓,25.299999237060547,2016-09-11
17仓,26.600000381469727,2016-09-12
17仓,26.299999237060547,2016-09-14
17仓,26.299999237060547,2016-09-15
17仓,24.700000762939453,2016-09-18
17仓,23.100000381469727,2016-09-19
17仓,22.299999237060547,2016-09-20
17仓,23.700000762939453,2016-09-21
17仓,23.399999618530273,2016-09-22
17仓,23.150001525878906,2016-09-23
17仓,23.150001525878906,2016-09-24
17仓,23.5,2016-09-25
17仓,23.700000762939453,2016-09-26
17仓,10.119717597961426,2017-01-03
17仓,10.171830177307129,2017-01-04
17仓,10.304224967956543,2017-01-05
17仓,10.377464294433594,2017-01-06
17仓,10.469015121459961,2017-01-07
17仓,10.61549186706543,2017-01-09
17仓,11.149999618530273,2017-01-10
17仓,7.300000190734863,2017-01-11
17仓,4.149999618530273,2017-01-12
17仓,3.450000047683716,2017-01-13
17仓,4.050000190734863,2017-01-16
17仓,2.4000000953674316,2017-01-17
17仓,1.2999999523162842,2017-01-18
17仓,1.399999976158142,2017-01-19
17仓,1.5,2017-01-20
17仓,2.549999952316284,2017-01-23
17仓,0.5,2017-01-24
17仓,1.1500000953674316,2017-01-25
17仓,1.5950331687927246,2017-01-26
17仓,2.4000000953674316,2017-01-27
17仓,3.450000047683716,2017-01-28
17仓,3.6000001430511475,2017-01-30
17仓,3.6500000953674316,2017-01-31
17仓,3.700000047683716,2017-02-01
17仓,3.799999952316284,2017-02-03
17仓,3.8499999046325684,2017-02-04
17仓,3.6500000953674316,2017-02-06
17仓,3.6999998092651367,2017-02-07
17仓,3.6999998092651367,2017-02-08
17仓,3.75,2017-02-09
17仓,2.5999999046325684,2017-02-10
17仓,-0.8999999761581421,2017-02-11
17仓,0.30000001192092896,2017-02-12
17仓,0.30000001192092896,2017-02-13
17仓,0.5,2017-02-14
17仓,0.5,2017-02-15
17仓,0.6000000238418579,2017-02-16
17仓,0.5,2017-02-17
17仓,0.5,2017-02-20
17仓,0.5,2017-02-21
17仓,0.5,2017-02-22
17仓,0.6000000238418579,2017-02-23
17仓,0.6000000238418579,2017-02-25
17仓,0.6000000238418579,2017-02-26
17仓,0.6000000238418579,2017-02-27
17仓,0.5,2017-02-28
17仓,0.6499999761581421,2017-03-01
17仓,0.6000000238418579,2017-03-02
17仓,0.6000000238418579,2017-03-03
17仓,0.6000000238418579,2017-03-06
17仓,0.6000000238418579,2017-03-07
17仓,0.6000000238418579,2017-03-08
17仓,0.6000000238418579,2017-03-09
17仓,0.6000000238418579,2017-03-10
17仓,0.6499999761581421,2017-03-13
17仓,0.6499999761581421,2017-03-14
17仓,0.6499999761581421,2017-03-15
17仓,0.6499999761581421,2017-03-16
17仓,0.699999988079071,2017-03-17
17仓,0.6499999761581421,2017-03-20
17仓,0.699999988079071,2017-03-21
17仓,0.699999988079071,2017-03-22
17仓,0.75,2017-03-24
