barn9,0.8404557083333333
barn30,0.8700270833333335
barn5,0.825659375
barn11,0.8510261666666666
barn23,0.864918625
barn32,0.706718625
barn21,0.7735788750000001
barn17,0.8015059583333333
barn19,0.6997400416666667
barn13,0.8722245416666667
barn24,0.8205793333333334
barn2,0.8462907916666667
barn7,0.8715112500000001
barn22,0.0
barn3,0.8690360833333334
barn34,0.8137988333333332
barn14,0.8724979166666667
barn35,0.49839161958333333
barn6,0.8255936666666667
barn18,0.7860534166666667
barn29,0.8194804166666666
