date,0_days_air,10_days_air,10_days_grain,1_days_air,2_days_air,3_days_air,4_days_air,5_days_air,6_days_air,7_days_air,8_days_air,9_days_air,air_average,grain_average
2015-09-25,20.9,20.6,24.2,21.5,21.9,21.5,22.0,22.5,21.9,20.3,20.6,21.8,22.5,24.38877296447754
2015-09-27,21.8,20.6,24.57,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.9,20.3,20.2,24.5741024017334
2015-09-28,20.2,20.3,24.3,21.8,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.9,20.0,24.35305213928223
2015-09-29,20.0,21.9,24.51,20.2,21.8,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.5,24.282470703125
2015-10-05,19.0,20.9,24.39,19.1,16.1,19.8,20.2,21.5,20.0,20.2,21.8,22.5,20.1,22.78180885314941
2015-10-12,12.9,19.8,23.12,15.1,16.1,18.1,17.0,19.3,20.1,19.0,19.1,16.1,14.1,21.31803321838379
2015-10-22,17.8,12.9,21.32,17.0,15.9,17.2,17.3,17.7,17.3,16.5,15.7,14.1,17.7,21.75035285949707
2015-10-31,11.9,17.0,21.66,14.6,12.5,13.6,16.2,18.2,18.1,17.4,17.7,17.8,10.3,18.875194549560547
2015-11-07,19.7,13.6,20.44,17.4,16.2,11.5,11.0,11.5,10.3,11.9,14.6,12.5,12.4,71.72937774658203
2015-11-10,9.2,11.9,18.88,10.1,12.4,19.7,17.4,16.2,11.5,11.0,11.5,10.3,8.8,16.78102684020996
2015-11-13,11.0,11.0,18.26,11.3,8.8,9.2,10.1,12.4,19.7,17.4,16.2,11.5,11.9,16.15308952331543
2015-11-16,11.9,17.4,46.47,11.5,11.9,11.0,11.3,8.8,9.2,10.1,12.4,19.7,13.0,15.97821044921875
2015-11-17,13.0,19.7,71.73,11.9,11.5,11.9,11.0,11.3,8.8,9.2,10.1,12.4,11.6,16.045385360717773
2015-11-19,10.3,10.1,17.14,11.6,13.0,11.9,11.5,11.9,11.0,11.3,8.8,9.2,9.4,15.5040283203125
2015-11-20,9.4,9.2,16.78,10.3,11.6,13.0,11.9,11.5,11.9,11.0,11.3,8.8,11.1,15.077542304992676
2015-11-21,11.1,8.8,16.41,9.4,10.3,11.6,13.0,11.9,11.5,11.9,11.0,11.3,12.9,14.990806579589846
2015-11-22,12.9,11.3,16.42,11.1,9.4,10.3,11.6,13.0,11.9,11.5,11.9,11.0,13.7,15.108254432678224
2015-11-23,13.7,11.0,16.15,12.9,11.1,9.4,10.3,11.6,13.0,11.9,11.5,11.9,9.7,15.318818092346193
2015-11-24,9.7,11.9,15.93,13.7,12.9,11.1,9.4,10.3,11.6,13.0,11.9,11.5,2.0,14.627778053283693
2015-11-25,2.0,11.5,16.06,9.7,13.7,12.9,11.1,9.4,10.3,11.6,13.0,11.9,-0.2,13.160054206848145
2015-11-26,-0.2,11.9,15.98,2.0,9.7,13.7,12.9,11.1,9.4,10.3,11.6,13.0,-2.4,11.771869659423828
2015-11-27,-2.4,13.0,16.05,-0.2,2.0,9.7,13.7,12.9,11.1,9.4,10.3,11.6,-1.4,10.683841705322266
2015-11-28,-1.4,11.6,15.96,-2.4,-0.2,2.0,9.7,13.7,12.9,11.1,9.4,10.3,4.1,10.239906311035156
2015-11-29,4.1,10.3,15.5,-1.4,-2.4,-0.2,2.0,9.7,13.7,12.9,11.1,9.4,6.7,10.529616355895996
2015-11-30,6.7,9.4,15.08,4.1,-1.4,-2.4,-0.2,2.0,9.7,13.7,12.9,11.1,7.3,11.384623527526855
2015-12-01,7.3,11.1,14.99,6.7,4.1,-1.4,-2.4,-0.2,2.0,9.7,13.7,12.9,11.3,11.939827919006348
2015-12-02,11.3,12.9,15.11,7.3,6.7,4.1,-1.4,-2.4,-0.2,2.0,9.7,13.7,8.7,12.266432762145994
2015-12-03,8.7,13.7,15.32,11.3,7.3,6.7,4.1,-1.4,-2.4,-0.2,2.0,9.7,3.7,12.357394218444824
2015-12-04,3.7,9.7,14.63,8.7,11.3,7.3,6.7,4.1,-1.4,-2.4,-0.2,2.0,2.8,12.01564884185791
2015-12-05,2.8,2.0,13.16,3.7,8.7,11.3,7.3,6.7,4.1,-1.4,-2.4,-0.2,2.9,11.610405921936035
2015-12-06,2.9,-0.2,11.77,2.8,3.7,8.7,11.3,7.3,6.7,4.1,-1.4,-2.4,4.7,11.04468059539795
2015-12-07,4.7,-2.4,10.68,2.9,2.8,3.7,8.7,11.3,7.3,6.7,4.1,-1.4,3.8,11.14405345916748
2015-12-08,3.8,-1.4,10.24,4.7,2.9,2.8,3.7,8.7,11.3,7.3,6.7,4.1,5.9,11.114603996276855
2015-12-09,5.9,4.1,10.53,3.8,4.7,2.9,2.8,3.7,8.7,11.3,7.3,6.7,9.2,11.232081413269043
2015-12-10,9.2,6.7,11.38,5.9,3.8,4.7,2.9,2.8,3.7,8.7,11.3,7.3,10.0,10.862168312072754
2015-12-11,10.0,7.3,11.94,9.2,5.9,3.8,4.7,2.9,2.8,3.7,8.7,11.3,5.1,11.095030784606934
2015-12-12,5.1,11.3,12.27,10.0,9.2,5.9,3.8,4.7,2.9,2.8,3.7,8.7,2.7,9.467098236083984
2016-01-20,-2.6,1.3,7.87,-2.1,4.5,3.8,0.0,-0.9,-1.4,-1.2,1.9,4.0,-0.9,3.704148054122925
