date,0_days_air,10_days_air,10_days_grain,1_days_air,2_days_air,3_days_air,4_days_air,5_days_air,6_days_air,7_days_air,8_days_air,9_days_air,air_average,grain_average
2015-09-20,22.5,21.28,10.8,21.9,20.3,20.6,21.8,20.6,21.28,21.28,21.28,21.28,22.0,11.361708641052244
2015-09-21,22.0,21.39,10.86,22.5,21.9,20.3,20.6,21.8,20.6,21.39,21.39,21.39,21.5,11.579158782958984
2015-09-22,21.5,21.4,10.9,22.0,22.5,21.9,20.3,20.6,21.8,20.6,21.4,21.4,21.9,11.626315116882324
2015-09-23,21.9,21.46,10.98,21.5,22.0,22.5,21.9,20.3,20.6,21.8,20.6,21.46,21.5,11.67147445678711
2015-09-24,21.5,21.46,11.01,21.9,21.5,22.0,22.5,21.9,20.3,20.6,21.8,20.6,20.9,11.712666511535645
2015-09-25,20.9,20.6,11.1,21.5,21.9,21.5,22.0,22.5,21.9,20.3,20.6,21.8,22.5,11.76763916015625
2015-09-26,22.5,21.8,11.17,20.9,21.5,21.9,21.5,22.0,22.5,21.9,20.3,20.6,21.8,11.683781623840332
2015-09-27,21.8,20.6,11.2,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.9,20.3,20.2,11.733428001403807
2015-09-28,20.2,20.3,11.25,21.8,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.9,20.0,11.8005952835083
2015-09-29,20.0,21.9,11.32,20.2,21.8,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.5,11.830811500549315
2015-09-30,21.5,22.5,11.36,20.0,20.2,21.8,22.5,20.9,21.5,21.9,21.5,22.0,20.2,11.872111320495605
2015-10-01,20.2,22.0,11.58,21.5,20.0,20.2,21.8,22.5,20.9,21.5,21.9,21.5,19.8,11.921080589294435
2015-10-02,19.8,21.5,11.63,20.2,21.5,20.0,20.2,21.8,22.5,20.9,21.5,21.9,16.1,11.965201377868652
2015-10-03,16.1,21.9,11.67,19.8,20.2,21.5,20.0,20.2,21.8,22.5,20.9,21.5,19.1,12.065720558166506
2015-10-04,19.1,21.5,11.71,16.1,19.8,20.2,21.5,20.0,20.2,21.8,22.5,20.9,19.0,12.100621223449707
2015-10-05,19.0,20.9,11.77,19.1,16.1,19.8,20.2,21.5,20.0,20.2,21.8,22.5,20.1,12.155811309814453
2015-10-07,19.3,21.8,11.73,20.1,19.0,19.1,16.1,19.8,20.2,21.5,20.0,20.2,17.0,12.252582550048828
2015-10-08,17.0,20.2,11.8,19.3,20.1,19.0,19.1,16.1,19.8,20.2,21.5,20.0,18.1,12.286410331726074
2015-10-09,18.1,20.0,11.83,17.0,19.3,20.1,19.0,19.1,16.1,19.8,20.2,21.5,16.1,12.32906436920166
2015-10-10,16.1,21.5,11.87,18.1,17.0,19.3,20.1,19.0,19.1,16.1,19.8,20.2,15.1,12.406926155090332
2015-10-11,15.1,20.2,11.92,16.1,18.1,17.0,19.3,20.1,19.0,19.1,16.1,19.8,12.9,12.436180114746096
2015-10-12,12.9,19.8,11.97,15.1,16.1,18.1,17.0,19.3,20.1,19.0,19.1,16.1,14.1,12.51046371459961
2015-10-13,14.1,16.1,12.07,12.9,15.1,16.1,18.1,17.0,19.3,20.1,19.0,19.1,15.7,33.921436309814446
2015-10-14,15.7,19.1,12.1,14.1,12.9,15.1,16.1,18.1,17.0,19.3,20.1,19.0,16.5,12.71545124053955
2015-10-15,16.5,19.0,12.16,15.7,14.1,12.9,15.1,16.1,18.1,17.0,19.3,20.1,17.3,12.7386474609375
2015-10-17,17.7,19.3,12.25,17.3,16.5,15.7,14.1,12.9,15.1,16.1,18.1,17.0,17.3,11.106802940368652
2015-10-18,17.3,17.0,12.29,17.7,17.3,16.5,15.7,14.1,12.9,15.1,16.1,18.1,17.2,13.020657539367676
2015-10-19,17.2,18.1,12.33,17.3,17.7,17.3,16.5,15.7,14.1,12.9,15.1,16.1,15.9,13.121116638183596
2015-10-20,15.9,16.1,12.41,17.2,17.3,17.7,17.3,16.5,15.7,14.1,12.9,15.1,17.0,16.920490264892578
2015-10-21,17.0,15.1,12.44,15.9,17.2,17.3,17.7,17.3,16.5,15.7,14.1,12.9,17.8,17.66740608215332
2015-10-22,17.8,12.9,12.51,17.0,15.9,17.2,17.3,17.7,17.3,16.5,15.7,14.1,17.7,17.97725486755371
2015-10-23,17.7,14.1,33.92,17.8,17.0,15.9,17.2,17.3,17.7,17.3,16.5,15.7,17.4,18.00401496887207
2015-10-25,18.1,16.5,12.74,17.4,17.7,17.8,17.0,15.9,17.2,17.3,17.7,17.3,18.2,18.03299903869629
2015-10-27,16.2,17.7,11.11,18.2,18.1,17.4,17.7,17.8,17.0,15.9,17.2,17.3,13.6,18.054889678955078
