date,0_days_air,10_days_air,10_days_grain,1_days_air,2_days_air,3_days_air,4_days_air,5_days_air,6_days_air,7_days_air,8_days_air,9_days_air,air_average,grain_average
2015-09-20,22.5,21.28,16.32,21.9,20.3,20.6,21.8,20.6,21.28,21.28,21.28,21.28,22.0,16.711111068725586
2015-09-21,22.0,21.39,16.35,22.5,21.9,20.3,20.6,21.8,20.6,21.39,21.39,21.39,21.5,16.78611183166504
2015-09-22,21.5,21.4,16.43,22.0,22.5,21.9,20.3,20.6,21.8,20.6,21.4,21.4,21.9,17.09877586364746
2015-09-23,21.9,21.46,16.54,21.5,22.0,22.5,21.9,20.3,20.6,21.8,20.6,21.46,21.5,17.008333206176758
2015-09-24,21.5,21.46,16.6,21.9,21.5,22.0,22.5,21.9,20.3,20.6,21.8,20.6,20.9,17.122222900390625
2015-09-25,20.9,20.6,16.74,21.5,21.9,21.5,22.0,22.5,21.9,20.3,20.6,21.8,22.5,17.216665267944336
2015-09-26,22.5,21.8,16.58,20.9,21.5,21.9,21.5,22.0,22.5,21.9,20.3,20.6,21.8,17.166618347167972
2015-09-27,21.8,20.6,16.54,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.9,20.3,20.2,18.3817081451416
2015-09-28,20.2,20.3,16.59,21.8,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.9,20.0,18.850801467895508
2015-09-29,20.0,21.9,16.63,20.2,21.8,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.5,19.10915756225586
2015-09-30,21.5,22.5,16.71,20.0,20.2,21.8,22.5,20.9,21.5,21.9,21.5,22.0,20.2,19.414453506469727
2015-10-01,20.2,22.0,16.79,21.5,20.0,20.2,21.8,22.5,20.9,21.5,21.9,21.5,19.8,19.517911911010746
2015-10-02,19.8,21.5,17.1,20.2,21.5,20.0,20.2,21.8,22.5,20.9,21.5,21.9,16.1,19.976192474365234
2015-10-03,16.1,21.9,17.01,19.8,20.2,21.5,20.0,20.2,21.8,22.5,20.9,21.5,19.1,19.25092887878418
2015-10-04,19.1,21.5,17.12,16.1,19.8,20.2,21.5,20.0,20.2,21.8,22.5,20.9,19.0,18.784757614135746
2015-10-05,19.0,20.9,17.22,19.1,16.1,19.8,20.2,21.5,20.0,20.2,21.8,22.5,20.1,18.89390754699707
2015-10-07,19.3,21.8,18.38,20.1,19.0,19.1,16.1,19.8,20.2,21.5,20.0,20.2,17.0,19.10309410095215
2015-10-08,17.0,20.2,18.85,19.3,20.1,19.0,19.1,16.1,19.8,20.2,21.5,20.0,18.1,19.18992042541504
2015-10-09,18.1,20.0,19.11,17.0,19.3,20.1,19.0,19.1,16.1,19.8,20.2,21.5,16.1,19.24357414245605
