barn17,0.7658625360236355
barn9,0.9075006374406618
barn35,0.37755249441442296
barn21,0.5724230360997198
barn23,0.6949863292008256
barn18,0.6325553989624018
barn29,0.576604341775352
barn34,0.7172224769735466
barn3,0.8422968699356039
barn11,0.8502271906323811
barn13,0.8118245266995636
barn24,0.6236218959947317
barn32,0.46912416375487764
barn14,0.8608504327315779
barn6,0.7717487962382941
barn5,0.7424851816775364
barn19,0.7241910915430727
barn7,0.8690816402337842
barn30,0.6581806627682836
barn2,0.8439887140389759
barn22,0.5980588806378111
var,0.018807793996146516
mean,0.7100184427512886
