barn17,0.9012823101891421
barn9,0.9815230858022865
barn35,0.7195806740871433
barn21,0.915431802399409
barn23,0.9452814842513488
barn18,0.8796896075647765
barn29,0.9470364090842405
barn34,0.8588551959456139
barn3,0.9209092506205796
barn11,0.9201458121205437
barn13,0.9002235204809262
barn24,0.9079764669903642
barn32,0.9202469523582966
barn14,0.9585770430745308
barn6,0.844836488009081
barn5,0.9346250448009783
barn19,0.8801992039469408
barn7,0.9126270023810276
barn30,0.9503284384177996
barn2,0.8938658130800814
barn22,0.8133652010071468
var,0.0031152675191486864
mean,0.9003146098386788
