barn17,0.8544231689446007
barn9,0.9406316926498345
barn35,0.50841342248034
barn21,0.8300909418115507
barn23,0.9313328661441787
barn18,0.8849680396072381
barn29,0.9296948535251199
barn34,0.8660032222541598
barn3,0.9341383297964542
barn11,0.922852877597754
barn13,0.9197495616450516
barn24,0.9092918983335809
barn32,0.8642250211975271
barn14,0.946467037101081
barn6,0.8468534067110891
barn5,0.9171127863657617
barn19,0.83524467665096
barn7,0.9228001095727337
barn30,0.9437970479846299
barn2,0.9091995443043065
barn22,0.7907840376572501
var,0.008621045621443644
mean,0.8765749782064383
