barn17,0.8840211737579183
barn9,0.9687901139601192
barn35,0.7521936571725194
barn21,0.8850083283892629
barn23,0.9372010338362144
barn18,0.8938267529921281
barn29,0.9353169901751294
barn34,0.8467322986315877
barn3,0.9074606988910536
barn11,0.9152485339816405
barn13,0.8913266378614514
barn24,0.8978869284475954
barn32,0.9121144407766408
barn14,0.945331018978643
barn6,0.8162826910557195
barn5,0.9168980769006405
barn19,0.8670242022079028
barn7,0.8975468246122076
barn30,0.938811628079149
barn2,0.8878638015360379
barn22,0.7896360227484303
var,0.0026279246210238185
mean,0.8898343740472375
