barn17,0.6584670602919456
barn9,0.8476799712659338
barn35,0.253303348671296
barn21,0.4761316575833815
barn23,0.4963281382967003
barn18,0.47379179533359694
barn29,0.3892055027834206
barn34,0.5146250398914141
barn3,0.8006303529168517
barn11,0.782085818153138
barn13,0.770571623843813
barn24,0.4271978417540472
barn32,0.2226418152802652
barn14,0.7937637641698285
barn6,0.6691327512998699
barn5,0.6549547426543368
barn19,0.6110121563730375
barn7,0.7950909495037614
barn30,0.46016816431247803
barn2,0.8206944325251927
barn22,0.48395459017166936
var,0.03413528287140811
mean,0.5905443579559989
