barn17,0.8432227101886537
barn9,0.924818004165006
barn35,0.7292558746998418
barn21,0.8253874599492979
barn23,0.8962940780801328
barn18,0.839577262334948
barn29,0.8906764808904699
barn34,0.793268545094378
barn3,0.8654801531561478
barn11,0.8540862131140616
barn13,0.861049713168455
barn24,0.8357211659709288
barn32,0.8415987602608426
barn14,0.8879105640761134
barn6,0.7612207053690812
barn5,0.882109610914247
barn19,0.7922925466042765
barn7,0.8580955654276105
barn30,0.9132119333229065
barn2,0.8779562302056889
barn22,0.7635303876004338
var,0.0025712229580024037
mean,0.8446078078377868
