barn17,0.8638162467164373
barn9,0.9564190676496709
barn35,0.6376670163279183
barn21,0.8574889579123491
barn23,0.9362369720913342
barn18,0.8677098114368701
barn29,0.9291285082237053
barn34,0.8728347374599086
barn3,0.9164007694283867
barn11,0.9137031114243139
barn13,0.9168615132066105
barn24,0.910564001212123
barn32,0.8764914587954732
barn14,0.9437146099430945
barn6,0.8411276346366516
barn5,0.9419536956694081
barn19,0.8458004547137726
barn7,0.9184260595307331
barn30,0.9429871580091261
barn2,0.9120779352312761
barn22,0.7885086600868293
var,0.004796443379992843
mean,0.8852342085574282
