barn17,0.899944979644366
barn9,0.9651517687954021
barn35,0.7228669314077206
barn21,0.9204964779961923
barn23,0.9393925215203276
barn18,0.8831934614916713
barn29,0.9265764739575411
barn34,0.8581714455440507
barn3,0.9182095908172111
barn11,0.9174984396242215
barn13,0.9124628007238409
barn24,0.9133758744473278
barn32,0.9035752098690684
barn14,0.9606514352074544
barn6,0.8302183213906421
barn5,0.9464066564505522
barn19,0.8734873708806694
barn7,0.9170812031888347
barn30,0.9356954383684063
barn2,0.8956481036075471
barn22,0.8198645183304293
var,0.002888132828875184
mean,0.8980937630125465
