barn9,0.8683470004347826
barn30,0.8285623125
barn5,0.8225360500000001
barn11,0.8687145604166667
barn23,0.81347649125
barn32,0.6997584854166666
barn21,0.7334087216666667
barn17,0.7931646595833333
barn19,0.7229503091666668
barn13,0.85234372625
barn24,0.7810409712499999
barn2,0.8404266395652172
barn7,0.8665257091666666
barn22,0.7644275245833333
barn3,0.8500839216666667
barn34,0.80846127625
barn14,0.8603043758333334
barn35,0.48473052020833335
barn6,0.8408475958333333
barn18,0.7671143745833332
barn29,0.7843934854166665
var,0.020640150938939072
