barn9,0.9133175741666667
barn30,0.9101756137499999
barn5,0.8969885591666668
barn11,0.8850468458333335
barn23,0.9285930929166666
barn32,0.71758925
barn21,0.8284563483333334
barn17,0.8384518175000001
barn19,0.7795475062499998
barn13,0.89077505625
barn24,0.8964665783333333
barn2,0.8854722779166666
barn7,0.8988367795833333
barn22,0.9560389108333333
barn3,0.8891648391666666
barn34,0.8167477979166667
barn14,0.9193561370833333
barn35,0.5383378708333333
barn6,0.8323392708333334
barn18,0.8257346058333334
barn29,0.9147182212499999
var,0.01709941038712115
