barn9,0.9207537083333334
barn30,0.9169695
barn5,0.8904434166666667
barn11,0.8683546666666667
barn23,0.91950725
barn32,0.6957662166666667
barn21,0.8115872916666667
barn17,0.825411875
barn19,0.7557878333333333
barn13,0.8859412916666667
barn24,0.8932127916666667
barn2,0.8728958750000001
barn7,0.8832494999999999
barn22,0.9497623333333333
barn3,0.8793729583333333
barn34,0.7884320416666668
barn14,0.9049285416666667
barn35,0.57326075
barn6,0.8271500833333333
barn18,0.8156686666666667
barn29,0.9082702083333333
