date,0_days_air,10_days_air,10_days_grain,1_days_air,2_days_air,3_days_air,4_days_air,5_days_air,6_days_air,7_days_air,8_days_air,9_days_air,air_average,grain_average
2015-09-20,22.5,21.28,10.26,21.9,20.3,20.6,21.8,20.6,21.28,21.28,21.28,21.28,22.0,10.553638458251953
2015-09-21,22.0,21.39,10.29,22.5,21.9,20.3,20.6,21.8,20.6,21.39,21.39,21.39,21.5,10.752777099609377
2015-09-22,21.5,21.4,10.32,22.0,22.5,21.9,20.3,20.6,21.8,20.6,21.4,21.4,21.9,10.77500057220459
2015-09-23,21.9,21.46,10.36,21.5,22.0,22.5,21.9,20.3,20.6,21.8,20.6,21.46,21.5,10.78749942779541
2015-09-24,21.5,21.46,10.38,21.9,21.5,22.0,22.5,21.9,20.3,20.6,21.8,20.6,20.9,10.818055152893066
2015-09-25,20.9,20.6,10.41,21.5,21.9,21.5,22.0,22.5,21.9,20.3,20.6,21.8,22.5,10.859722137451172
2015-09-26,22.5,21.8,10.45,20.9,21.5,21.9,21.5,22.0,22.5,21.9,20.3,20.6,21.8,10.870506286621094
2015-09-27,21.8,20.6,10.46,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.9,20.3,20.2,10.784320831298828
2015-09-28,20.2,20.3,10.5,21.8,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.9,20.0,10.81891632080078
2015-09-29,20.0,21.9,10.55,20.2,21.8,22.5,20.9,21.5,21.9,21.5,22.0,22.5,21.5,10.829337120056152
2015-09-30,21.5,22.5,10.55,20.0,20.2,21.8,22.5,20.9,21.5,21.9,21.5,22.0,20.2,10.873074531555176
2015-10-01,20.2,22.0,10.75,21.5,20.0,20.2,21.8,22.5,20.9,21.5,21.9,21.5,19.8,10.910813331604004
2015-10-02,19.8,21.5,10.78,20.2,21.5,20.0,20.2,21.8,22.5,20.9,21.5,21.9,16.1,10.943004608154297
2015-10-03,16.1,21.9,10.79,19.8,20.2,21.5,20.0,20.2,21.8,22.5,20.9,21.5,19.1,10.970202445983887
2015-10-04,19.1,21.5,10.82,16.1,19.8,20.2,21.5,20.0,20.2,21.8,22.5,20.9,19.0,10.996710777282717
2015-10-05,19.0,20.9,10.86,19.1,16.1,19.8,20.2,21.5,20.0,20.2,21.8,22.5,20.1,11.021003723144533
2015-10-07,19.3,21.8,10.78,20.1,19.0,19.1,16.1,19.8,20.2,21.5,20.0,20.2,17.0,11.068387031555176
2015-10-08,17.0,20.2,10.82,19.3,20.1,19.0,19.1,16.1,19.8,20.2,21.5,20.0,18.1,11.11223602294922
2015-10-09,18.1,20.0,10.83,17.0,19.3,20.1,19.0,19.1,16.1,19.8,20.2,21.5,16.1,11.12493133544922
2015-10-10,16.1,21.5,10.87,18.1,17.0,19.3,20.1,19.0,19.1,16.1,19.8,20.2,15.1,11.13656234741211
2015-10-11,15.1,20.2,10.91,16.1,18.1,17.0,19.3,20.1,19.0,19.1,16.1,19.8,12.9,11.16624927520752
2015-10-12,12.9,19.8,10.94,15.1,16.1,18.1,17.0,19.3,20.1,19.0,19.1,16.1,14.1,11.187994956970217
2015-10-13,14.1,16.1,10.97,12.9,15.1,16.1,18.1,17.0,19.3,20.1,19.0,19.1,15.7,33.96666717529297
2015-10-14,15.7,19.1,11.0,14.1,12.9,15.1,16.1,18.1,17.0,19.3,20.1,19.0,16.5,11.333333015441895
2015-10-15,16.5,19.0,11.02,15.7,14.1,12.9,15.1,16.1,18.1,17.0,19.3,20.1,17.3,11.34999942779541
