date,0_days_air,10_days_air,10_days_grain,11_days_air,11_days_grain,1_days_air,2_days_air,3_days_air,4_days_air,5_days_air,6_days_air,7_days_air,7_days_grain,8_days_air,8_days_grain,9_days_air,9_days_grain,air_average,grain_average
2015-09-25,20.9,20.6,24.18,21.41,24.35,21.5,21.9,21.5,22.0,22.5,21.9,20.3,24.28,20.6,24.56,21.8,24.34,22.5,24.38552284240723
2015-09-27,21.8,20.6,24.56,21.8,24.46,22.5,20.9,21.5,21.9,21.5,22.0,22.5,24.46,21.9,24.53,20.3,24.28,20.2,24.5649471282959
2015-09-28,20.2,20.3,24.28,20.6,24.56,21.8,22.5,20.9,21.5,21.9,21.5,22.0,24.46,22.5,24.46,21.9,24.53,20.0,24.33192443847656
2015-10-05,19.0,20.9,24.39,21.5,24.43,19.1,16.1,19.8,20.2,21.5,20.0,20.2,24.33,21.8,24.56,22.5,24.43,20.1,22.781259536743164
2015-10-12,12.9,19.8,23.12,20.2,23.41,15.1,16.1,18.1,17.0,19.3,20.1,19.0,22.78,19.1,23.06,16.1,23.09,14.1,21.28184700012207
2015-10-28,13.6,17.3,21.73,17.7,21.76,16.2,18.2,18.1,17.4,17.7,17.8,17.0,21.66,15.9,21.73,17.2,21.78,12.5,20.428953170776367
2015-10-31,11.9,17.0,21.66,15.9,21.61,14.6,12.5,13.6,16.2,18.2,18.1,17.4,21.61,17.7,21.42,17.8,21.76,10.3,18.85931205749512
2015-11-03,11.0,17.4,21.4,17.7,21.42,11.5,10.3,11.9,14.6,12.5,13.6,16.2,21.4,18.2,21.38,18.1,21.39,11.5,18.245656967163086
2015-11-14,11.9,11.5,43.72,11.0,18.25,11.0,11.3,8.8,9.2,10.1,12.4,19.7,69.26,17.4,43.64,16.2,43.72,11.5,15.911700248718262
2015-11-16,11.9,17.4,43.64,16.2,43.35,11.5,11.9,11.0,11.3,8.8,9.2,10.1,17.15,12.4,43.35,19.7,69.26,13.0,15.957709312438965
2015-11-17,13.0,19.7,69.26,17.4,43.64,11.9,11.5,11.9,11.0,11.3,8.8,9.2,16.76,10.1,17.15,12.4,36.7,11.6,16.035249710083008
2015-11-18,11.6,12.4,29.89,19.7,69.26,13.0,11.9,11.5,11.9,11.0,11.3,8.8,16.39,9.2,16.76,10.1,17.15,10.3,15.936190605163574
2015-11-19,10.3,10.1,17.15,12.4,16.68,11.6,13.0,11.9,11.5,11.9,11.0,11.3,16.41,8.8,16.39,9.2,16.76,9.4,15.472926139831545
2015-11-20,9.4,9.2,16.76,10.1,17.15,10.3,11.6,13.0,11.9,11.5,11.9,11.0,16.14,11.3,16.41,8.8,16.39,11.1,15.059937477111815
2015-11-21,11.1,8.8,16.39,9.2,16.76,9.4,10.3,11.6,13.0,11.9,11.5,11.9,15.91,11.0,16.14,11.3,16.41,12.9,14.967918395996096
2015-11-22,12.9,11.3,16.41,8.8,16.39,11.1,9.4,10.3,11.6,13.0,11.9,11.5,16.04,11.9,15.91,11.0,16.14,13.7,15.080164909362793
2015-11-23,13.7,11.0,16.14,11.3,16.41,12.9,11.1,9.4,10.3,11.6,13.0,11.9,15.96,11.5,16.04,11.9,15.91,9.7,15.305203437805176
2015-11-24,9.7,11.9,15.91,11.0,16.14,13.7,12.9,11.1,9.4,10.3,11.6,13.0,16.04,11.9,15.96,11.5,16.04,2.0,14.583334922790527
2015-11-25,2.0,11.5,16.04,11.9,15.91,9.7,13.7,12.9,11.1,9.4,10.3,11.6,15.94,13.0,16.04,11.9,15.96,-0.2,13.136385917663574
2015-11-26,-0.2,11.9,15.96,11.5,16.04,2.0,9.7,13.7,12.9,11.1,9.4,10.3,15.47,11.6,15.94,13.0,16.04,-2.4,11.737128257751465
2015-11-27,-2.4,13.0,16.04,11.9,15.96,-0.2,2.0,9.7,13.7,12.9,11.1,9.4,15.06,10.3,15.47,11.6,15.94,-1.4,10.683097839355467
2015-11-28,-1.4,11.6,15.94,13.0,16.04,-2.4,-0.2,2.0,9.7,13.7,12.9,11.1,14.97,9.4,15.06,10.3,15.47,4.1,10.207863807678224
2015-11-29,4.1,10.3,15.47,11.6,15.94,-1.4,-2.4,-0.2,2.0,9.7,13.7,12.9,15.08,11.1,14.97,9.4,15.06,6.7,10.531416893005373
2015-11-30,6.7,9.4,15.06,10.3,15.47,4.1,-1.4,-2.4,-0.2,2.0,9.7,13.7,15.31,12.9,15.08,11.1,14.97,7.3,11.381454467773438
2015-12-01,7.3,11.1,14.97,9.4,15.06,6.7,4.1,-1.4,-2.4,-0.2,2.0,9.7,14.58,13.7,15.31,12.9,15.08,11.3,11.932472229003904
2015-12-02,11.3,12.9,15.08,11.1,14.97,7.3,6.7,4.1,-1.4,-2.4,-0.2,2.0,13.14,9.7,14.58,13.7,15.31,8.7,12.268271446228027
2015-12-03,8.7,13.7,15.31,12.9,15.08,11.3,7.3,6.7,4.1,-1.4,-2.4,-0.2,11.74,2.0,13.14,9.7,14.58,3.7,12.378639221191404
2015-12-04,3.7,9.7,14.58,13.7,15.31,8.7,11.3,7.3,6.7,4.1,-1.4,-2.4,10.68,-0.2,11.74,2.0,13.14,2.8,12.017135620117188
2015-12-05,2.8,2.0,13.14,9.7,14.58,3.7,8.7,11.3,7.3,6.7,4.1,-1.4,10.21,-2.4,10.68,-0.2,11.74,2.9,11.593700408935547
2015-12-06,2.9,-0.2,11.74,2.0,13.14,2.8,3.7,8.7,11.3,7.3,6.7,4.1,10.53,-1.4,10.21,-2.4,10.68,4.7,11.034507751464844
2015-12-07,4.7,-2.4,10.68,-0.2,11.74,2.9,2.8,3.7,8.7,11.3,7.3,6.7,11.38,4.1,10.53,-1.4,10.21,3.8,11.14526653289795
2015-12-08,3.8,-1.4,10.21,-2.4,10.68,4.7,2.9,2.8,3.7,8.7,11.3,7.3,11.93,6.7,11.38,4.1,10.53,5.9,11.097976684570312
2015-12-09,5.9,4.1,10.53,-1.4,10.21,3.8,4.7,2.9,2.8,3.7,8.7,11.3,12.27,7.3,11.93,6.7,11.38,9.2,11.21873950958252
